GW,SLR,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
205,0,Beaufort County,NC,RE7,13,0.2662,15,0.3103,11,0.2271
205,0,Beaufort County,NC,RE8,1009,0.3236,1028,0.3297,735,0.2356
205,0,Beaufort County,NC,RE2,1142,0.3325,1132,0.3297,787,0.2291
205,0,Beaufort County,NC,RE20,6787,0.2817,6517,0.2705,5202,0.2160
205,0,Beaufort County,NC,RE21,5672,0.2919,5313,0.2734,4425,0.2277
205,0,Beaufort County,NC,RE22,1115,0.2393,1204,0.2584,777,0.1668
205,25,Beaufort County,NC,RE1,12643,0.2831,11602,0.2598,10270,0.2300
205,25,Beaufort County,NC,RE3,9673,0.3071,8225,0.2612,7831,0.2487
205,25,Beaufort County,NC,RE4,2260,0.2066,2610,0.2386,1911,0.1747
205,25,Beaufort County,NC,RE5,206,0.2892,199,0.2797,151,0.2123
205,25,Beaufort County,NC,RE6,73,0.2481,83,0.2809,66,0.2254
205,25,Beaufort County,NC,RE7,11,0.2371,13,0.2794,11,0.2229
205,25,Beaufort County,NC,RE8,981,0.3145,994,0.3188,733,0.2351
205,25,Beaufort County,NC,RE2,1107,0.3225,1098,0.3199,784,0.2285
205,25,Beaufort County,NC,RE20,6261,0.2599,6025,0.2501,5193,0.2156
205,25,Beaufort County,NC,RE21,5275,0.2715,4933,0.2539,4425,0.2277
205,25,Beaufort County,NC,RE22,986,0.2116,1092,0.2343,768,0.1648
205,50,Beaufort County,NC,RE1,12500,0.2800,10429,0.2336,10352,0.2318
205,50,Beaufort County,NC,RE3,9585,0.3044,7401,0.2350,7913,0.2513
205,50,Beaufort County,NC,RE4,2216,0.2026,2296,0.2099,1912,0.1748
205,50,Beaufort County,NC,RE5,206,0.2891,180,0.2521,151,0.2120
205,50,Beaufort County,NC,RE6,72,0.2457,71,0.2430,66,0.2248
205,50,Beaufort County,NC,RE7,12,0.2425,11,0.2309,10,0.2179
205,50,Beaufort County,NC,RE8,973,0.3121,944,0.3028,733,0.2350
