GW,SLR,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
205,25,Beaufort County,NC,EM6,974,0.2620,1659,0.4462,473,0.1272
205,50,Beaufort County,NC,EM1,3648,0.1845,4060,0.2054,6214,0.3143
205,50,Beaufort County,NC,EM2,1615,0.2329,1017,0.1467,2762,0.3984
205,50,Beaufort County,NC,EM3,660,0.1769,617,0.1654,1863,0.4995
205,50,Beaufort County,NC,EM4,751,0.1536,944,0.1931,1057,0.2162
205,50,Beaufort County,NC,EM5,112,0.2236,104,0.2076,65,0.1297
205,50,Beaufort County,NC,EM6,510,0.1372,1378,0.3706,467,0.1256
205,100,Beaufort County,NC,EM1,3014,0.1524,3267,0.1652,6367,0.3220
205,100,Beaufort County,NC,EM2,1416,0.2042,673,0.0971,2946,0.4249
205,100,Beaufort County,NC,EM3,595,0.1595,537,0.1440,1845,0.4946
205,100,Beaufort County,NC,EM4,519,0.1062,684,0.1399,1045,0.2137
205,100,Beaufort County,NC,EM5,83,0.1657,77,0.1537,63,0.1257
205,100,Beaufort County,NC,EM6,401,0.1079,1296,0.3486,468,0.1259
205,150,Beaufort County,NC,EM1,3029,0.1532,2555,0.1292,6225,0.3149
205,150,Beaufort County,NC,EM2,1430,0.2063,490,0.0707,2863,0.4130
205,150,Beaufort County,NC,EM3,584,0.1566,483,0.1295,1845,0.4946
205,150,Beaufort County,NC,EM4,508,0.1039,471,0.0963,1009,0.2064
205,150,Beaufort County,NC,EM5,75,0.1497,57,0.1138,63,0.1257
205,150,Beaufort County,NC,EM6,432,0.1162,1054,0.2835,445,0.1197
205,200,Beaufort County,NC,EM1,2125,0.1075,2632,0.1331,6233,0.3153
205,200,Beaufort County,NC,EM2,1136,0.1639,966,0.1393,2915,0.4205
205,200,Beaufort County,NC,EM3,317,0.0850,374,0.1003,1826,0.4895
205,200,Beaufort County,NC,EM4,385,0.0787,333,0.0681,982,0.2009
205,200,Beaufort County,NC,EM5,54,0.1078,56,0.1118,56,0.1118
205,200,Beaufort County,NC,EM6,233,0.0627,903,0.2429,454,0.1221
205,300,Beaufort County,NC,EM1,2144,0.1084,1472,0.0745,6070,0.3070
205,300,Beaufort County,NC,EM2,1227,0.1770,1003,0.1447,2785,0.4017
205,300,Beaufort County,NC,EM3,348,0.0933,167,0.0448,1793,0.4807
205,300,Beaufort County,NC,EM4,327,0.0669,160,0.0327,985,0.2015
205,300,Beaufort County,NC,EM5,48,0.0958,47,0.0938,51,0.1018
205,300,Beaufort County,NC,EM6,194,0.0522,95,0.0256,456,0.1226
111,0,Bertie County,NC,EM1,0,0.0000,0,0.0000,0,0.0000
111,0,Bertie County,NC,EM2,0,0.0000,0,0.0000,0,0.0000
111,0,Bertie County,NC,EM3,0,0.0000,0,0.0000,0,0.0000
111,0,Bertie County,NC,EM4,0,0.0000,0,0.0000,0,0.0000
111,0,Bertie County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
111,0,Bertie County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
111,25,Bertie County,NC,EM1,0,0.0000,0,0.0000,0,0.0000
111,25,Bertie County,NC,EM2,0,0.0000,0,0.0000,0,0.0000
111,25,Bertie County,NC,EM3,0,0.0000,0,0.0000,0,0.0000
111,25,Bertie County,NC,EM4,0,0.0000,0,0.0000,0,0.0000
111,25,Bertie County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
111,25,Bertie County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
111,50,Bertie County,NC,EM1,0,0.0000,0,0.0000,0,0.0000
111,50,Bertie County,NC,EM2,0,0.0000,0,0.0000,0,0.0000
111,50,Bertie County,NC,EM3,0,0.0000,0,0.0000,0,0.0000
111,50,Bertie County,NC,EM4,0,0.0000,0,0.0000,0,0.0000
111,50,Bertie County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
111,50,Bertie County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
111,100,Bertie County,NC,EM1,0,0.0000,0,0.0000,0,0.0000
111,100,Bertie County,NC,EM2,0,0.0000,0,0.0000,0,0.0000
111,100,Bertie County,NC,EM3,0,0.0000,0,0.0000,0,0.0000
111,100,Bertie County,NC,EM4,0,0.0000,0,0.0000,0,0.0000
111,100,Bertie County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
111,100,Bertie County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
111,150,Bertie County,NC,EM1,16,0.0022,16,0.0022,16,0.0022
111,150,Bertie County,NC,EM2,6,0.0024,6,0.0024,6,0.0024
111,150,Bertie County,NC,EM3,0,0.0000,0,0.0000,0,0.0000
111,150,Bertie County,NC,EM4,5,0.0045,5,0.0045,5,0.0045
111,150,Bertie County,NC,EM5,5,0.0018,5,0.0018,5,0.0018
111,150,Bertie County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
111,200,Bertie County,NC,EM1,95,0.0128,95,0.0128,95,0.0128
111,200,Bertie County,NC,EM2,6,0.0024,6,0.0024,6,0.0024
111,200,Bertie County,NC,EM3,18,0.0388,18,0.0388,18,0.0388
111,200,Bertie County,NC,EM4,39,0.0352,39,0.0352,39,0.0352
111,200,Bertie County,NC,EM5,18,0.0063,18,0.0063,18,0.0063
111,200,Bertie County,NC,EM6,14,0.0271,14,0.0271,14,0.0271
111,300,Bertie County,NC,EM1,645,0.0870,645,0.0870,645,0.0870
111,300,Bertie County,NC,EM2,388,0.1570,388,0.1570,388,0.1570
111,300,Bertie County,NC,EM3,35,0.0754,35,0.0754,35,0.0754
111,300,Bertie County,NC,EM4,154,0.1391,154,0.1391,154,0.1391
