GW,SLR,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
102,50,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
102,100,Beaufort County,NC,CR2,2,0.2500,2,0.2500,0,0.0000
102,100,Beaufort County,NC,CR3,4,0.2353,3,0.1765,3,0.1765
102,100,Beaufort County,NC,CR4,2,0.1000,3,0.1500,5,0.2500
102,100,Beaufort County,NC,CR5,0,0.0000,1,1.0000,0,0.0000
102,100,Beaufort County,NC,WW2,22,0.2857,7,0.0909,4,0.0519
102,100,Beaufort County,NC,WW3,1,0.3333,1,0.3333,1,0.3333
102,100,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
102,150,Beaufort County,NC,CR2,1,0.1250,1,0.1250,1,0.1250
102,150,Beaufort County,NC,CR3,4,0.2353,4,0.2353,2,0.1176
102,150,Beaufort County,NC,CR4,4,0.2000,5,0.2500,6,0.3000
102,150,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
102,150,Beaufort County,NC,WW2,21,0.2727,21,0.2727,5,0.0649
102,150,Beaufort County,NC,WW3,1,0.3333,1,0.3333,1,0.3333
102,150,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
102,200,Beaufort County,NC,CR2,1,0.1250,1,0.1250,1,0.1250
102,200,Beaufort County,NC,CR3,2,0.1176,1,0.0588,1,0.0588
102,200,Beaufort County,NC,CR4,4,0.2000,5,0.2500,6,0.3000
102,200,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
102,200,Beaufort County,NC,WW2,22,0.2857,22,0.2857,3,0.0390
102,200,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
102,200,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
102,300,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
102,300,Beaufort County,NC,CR3,2,0.1176,0,0.0000,1,0.0588
102,300,Beaufort County,NC,CR4,0,0.0000,0,0.0000,3,0.1500
102,300,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
102,300,Beaufort County,NC,WW2,0,0.0000,0,0.0000,2,0.0260
102,300,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
102,300,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
205,0,Beaufort County,NC,CR2,4,0.5000,3,0.3750,3,0.3750
205,0,Beaufort County,NC,CR3,4,0.2353,3,0.1765,7,0.4118
205,0,Beaufort County,NC,CR4,4,0.2000,7,0.3500,5,0.2500
205,0,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
205,0,Beaufort County,NC,WW2,9,0.1169,27,0.3506,33,0.4286
205,0,Beaufort County,NC,WW3,1,0.3333,1,0.3333,0,0.0000
205,0,Beaufort County,NC,WW4,1,1.0000,0,0.0000,1,1.0000
205,25,Beaufort County,NC,CR2,1,0.1250,3,0.3750,3,0.3750
205,25,Beaufort County,NC,CR3,4,0.2353,3,0.1765,7,0.4118
205,25,Beaufort County,NC,CR4,6,0.3000,6,0.3000,5,0.2500
205,25,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
205,25,Beaufort County,NC,WW2,22,0.2857,26,0.3377,33,0.4286
205,25,Beaufort County,NC,WW3,1,0.3333,0,0.0000,0,0.0000
205,25,Beaufort County,NC,WW4,1,1.0000,0,0.0000,1,1.0000
205,50,Beaufort County,NC,CR2,2,0.2500,2,0.2500,3,0.3750
205,50,Beaufort County,NC,CR3,3,0.1765,3,0.1765,7,0.4118
205,50,Beaufort County,NC,CR4,5,0.2500,6,0.3000,5,0.2500
205,50,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
205,50,Beaufort County,NC,WW2,9,0.1169,26,0.3377,33,0.4286
205,50,Beaufort County,NC,WW3,1,0.3333,1,0.3333,0,0.0000
205,50,Beaufort County,NC,WW4,1,1.0000,0,0.0000,1,1.0000
205,100,Beaufort County,NC,CR2,2,0.2500,1,0.1250,3,0.3750
205,100,Beaufort County,NC,CR3,3,0.1765,2,0.1176,6,0.3529
205,100,Beaufort County,NC,CR4,5,0.2500,5,0.2500,5,0.2500
205,100,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
205,100,Beaufort County,NC,WW2,9,0.1169,24,0.3117,35,0.4545
205,100,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
205,100,Beaufort County,NC,WW4,1,1.0000,0,0.0000,1,1.0000
205,150,Beaufort County,NC,CR2,2,0.2500,1,0.1250,2,0.2500
205,150,Beaufort County,NC,CR3,3,0.1765,1,0.0588,6,0.3529
205,150,Beaufort County,NC,CR4,4,0.2000,3,0.1500,5,0.2500
205,150,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
205,150,Beaufort County,NC,WW2,7,0.0909,7,0.0909,32,0.4156
205,150,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
205,150,Beaufort County,NC,WW4,1,1.0000,0,0.0000,1,1.0000
205,200,Beaufort County,NC,CR2,1,0.1250,0,0.0000,2,0.2500
205,200,Beaufort County,NC,CR3,2,0.1176,1,0.0588,6,0.3529
205,200,Beaufort County,NC,CR4,3,0.1500,1,0.0500,5,0.2500
205,200,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
205,200,Beaufort County,NC,WW2,4,0.0519,4,0.0519,32,0.4156
205,200,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
205,200,Beaufort County,NC,WW4,1,1.0000,1,1.0000,1,1.0000
205,300,Beaufort County,NC,CR2,2,0.2500,0,0.0000,2,0.2500
205,300,Beaufort County,NC,CR3,2,0.1176,2,0.1176,6,0.3529
205,300,Beaufort County,NC,CR4,3,0.1500,1,0.0500,5,0.2500
205,300,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
205,300,Beaufort County,NC,WW2,4,0.0519,4,0.0519,30,0.3896
205,300,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
205,300,Beaufort County,NC,WW4,1,1.0000,1,1.0000,1,1.0000
111,0,Bertie County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
111,0,Bertie County,NC,CR3,0,0.0000,0,0.0000,0,0.0000
111,0,Bertie County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
111,0,Bertie County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
111,0,Bertie County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
111,0,Bertie County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
111,0,Bertie County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
111,25,Bertie County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
111,25,Bertie County,NC,CR3,0,0.0000,0,0.0000,0,0.0000
111,25,Bertie County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
111,25,Bertie County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
