GW,SLR,Community,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
111,200,Bath,Beaufort County,NC,PV3,7345757,0.2218,7345757,0.2218,7345757,0.2218
111,200,Bath,Beaufort County,NC,PV2,9685628,0.3265,9685628,0.3265,9685628,0.3265
111,200,Bayview,Beaufort County,NC,PV1,44004666,0.6540,44004666,0.6540,44004664,0.6540
111,200,Bayview,Beaufort County,NC,PV3,18539845,0.6366,18539845,0.6366,18539844,0.6366
111,200,Bayview,Beaufort County,NC,PV2,25468133,0.6661,25468133,0.6661,25468133,0.6661
111,200,Belhaven,Beaufort County,NC,PV1,104816525,1.0000,104816525,1.0000,104816525,1.0000
111,200,Belhaven,Beaufort County,NC,PV3,63748034,1.0000,63748033,1.0000,63748034,1.0000
111,200,Belhaven,Beaufort County,NC,PV2,41158234,1.0000,41158234,1.0000,41158234,1.0000
111,200,Chocowinity,Beaufort County,NC,PV1,0,0.0000,0,0.0000,0,0.0000
111,200,Chocowinity,Beaufort County,NC,PV3,0,0.0000,0,0.0000,0,0.0000
111,200,Chocowinity,Beaufort County,NC,PV2,0,0.0000,0,0.0000,0,0.0000
111,200,Cypress Landing,Beaufort County,NC,PV1,6971047,0.0305,6971047,0.0305,6971047,0.0305
111,200,Cypress Landing,Beaufort County,NC,PV3,4875191,0.0288,4875191,0.0288,4875190,0.0288
111,200,Cypress Landing,Beaufort County,NC,PV2,2095857,0.0355,2095857,0.0355,2095857,0.0355
111,200,Pantego,Beaufort County,NC,PV1,2485455,0.2732,2485455,0.2732,2485455,0.2732
111,200,Pantego,Beaufort County,NC,PV3,1636463,0.2466,1636463,0.2466,1636463,0.2466
111,200,Pantego,Beaufort County,NC,PV2,860874,0.3478,860874,0.3478,860874,0.3478
111,200,Pinetown,Beaufort County,NC,PV1,0,0.0000,0,0.0000,0,0.0000
111,200,Pinetown,Beaufort County,NC,PV3,0,0.0000,0,0.0000,0,0.0000
111,200,Pinetown,Beaufort County,NC,PV2,0,0.0000,0,0.0000,0,0.0000
111,200,River Road,Beaufort County,NC,PV1,180161326,0.5531,180161326,0.5531,180161326,0.5531
111,200,River Road,Beaufort County,NC,PV3,84349399,0.4694,84349399,0.4694,84349399,0.4694
111,200,River Road,Beaufort County,NC,PV2,95877399,0.6545,95877399,0.6545,95877399,0.6545
111,200,Unincorporated Beaufort,Beaufort County,NC,PV1,1002005571,0.3392,1002005572,0.3392,1002005570,0.3392
111,200,Unincorporated Beaufort,Beaufort County,NC,PV3,410331304,0.3022,410331305,0.3022,410331304,0.3022
111,200,Unincorporated Beaufort,Beaufort County,NC,PV2,592812713,0.3698,592812714,0.3698,592812713,0.3698
111,200,Washington,Beaufort County,NC,PV1,214096099,0.2495,214096099,0.2495,214096099,0.2495
111,200,Washington,Beaufort County,NC,PV3,144299272,0.2337,144299272,0.2337,144299272,0.2337
111,200,Washington,Beaufort County,NC,PV2,69805318,0.2896,69805319,0.2896,69805318,0.2896
111,200,Washington Park,Beaufort County,NC,PV1,38230700,0.7624,38230700,0.7624,38230700,0.7624
111,200,Washington Park,Beaufort County,NC,PV3,22332411,0.7179,22332411,0.7179,22332411,0.7179
111,200,Washington Park,Beaufort County,NC,PV2,15898289,0.8352,15898289,0.8352,15898289,0.8352
111,300,Aurora,Beaufort County,NC,PV1,29001523,0.9174,29001523,0.9174,29001523,0.9174
111,300,Aurora,Beaufort County,NC,PV3,22128701,0.9175,22128701,0.9175,22128701,0.9175
111,300,Aurora,Beaufort County,NC,PV2,6916386,0.9178,6916386,0.9178,6916386,0.9178
111,300,Bath,Beaufort County,NC,PV1,30930257,0.4927,30930257,0.4927,30930257,0.4927
