Community,County,State,DBcode,Tot_value,Tot_pct
Grandy,Currituck County,NC,RE5,116,1.0000
Grandy,Currituck County,NC,RE6,41,1.0000
Grandy,Currituck County,NC,RE7,7,1.0000
Grandy,Currituck County,NC,RE8,154,1.0000
Grandy,Currituck County,NC,RE20,1386,1.0000
Grandy,Currituck County,NC,RE21,1133,1.0000
Grandy,Currituck County,NC,RE22,253,1.0000
Moyock,Currituck County,NC,RE1,5154,1.0000
Moyock,Currituck County,NC,RE2,216,1.0000
Moyock,Currituck County,NC,RE3,4573,1.0000
Moyock,Currituck County,NC,RE4,494,1.0000
Moyock,Currituck County,NC,RE5,137,1.0000
Moyock,Currituck County,NC,RE6,191,1.0000
Moyock,Currituck County,NC,RE7,17,1.0000
Moyock,Currituck County,NC,RE8,189,1.0000
Moyock,Currituck County,NC,RE20,1775,1.0000
Moyock,Currituck County,NC,RE21,1717,1.0000
Moyock,Currituck County,NC,RE22,58,1.0000
Unincorporated Currituck,Currituck County,NC,RE1,19833,1.0000
Unincorporated Currituck,Currituck County,NC,RE2,824,1.0000
Unincorporated Currituck,Currituck County,NC,RE3,18376,1.0000
Unincorporated Currituck,Currituck County,NC,RE4,1166,1.0000
Unincorporated Currituck,Currituck County,NC,RE5,589,1.0000
Unincorporated Currituck,Currituck County,NC,RE6,302,1.0000
Unincorporated Currituck,Currituck County,NC,RE7,56,1.0000
Unincorporated Currituck,Currituck County,NC,RE8,758,1.0000
Unincorporated Currituck,Currituck County,NC,RE20,12663,1.0000
Unincorporated Currituck,Currituck County,NC,RE21,7731,1.0000
Unincorporated Currituck,Currituck County,NC,RE22,4932,1.0000
Avon,Dare County,NC,RE1,832,1.0000
Avon,Dare County,NC,RE2,33,1.0000
Avon,Dare County,NC,RE3,801,1.0000
Avon,Dare County,NC,RE4,13,1.0000
Avon,Dare County,NC,RE5,12,1.0000
Avon,Dare County,NC,RE6,10,1.0000
Avon,Dare County,NC,RE7,1,1.0000
Avon,Dare County,NC,RE8,27,1.0000
Avon,Dare County,NC,RE20,1631,1.0000
Avon,Dare County,NC,RE21,413,1.0000
Avon,Dare County,NC,RE22,1218,1.0000
Buxton,Dare County,NC,RE1,1181,1.0000
Buxton,Dare County,NC,RE2,86,1.0000
Buxton,Dare County,NC,RE3,1116,1.0000
Buxton,Dare County,NC,RE4,16,1.0000
Buxton,Dare County,NC,RE5,35,1.0000
Buxton,Dare County,NC,RE6,5,1.0000
Buxton,Dare County,NC,RE7,0,0.0000
Buxton,Dare County,NC,RE8,75,1.0000
Buxton,Dare County,NC,RE20,940,1.0000
Buxton,Dare County,NC,RE21,548,1.0000
Buxton,Dare County,NC,RE22,392,1.0000
Duck,Dare County,NC,RE1,742,1.0000
Duck,Dare County,NC,RE2,16,1.0000
Duck,Dare County,NC,RE3,726,1.0000
Duck,Dare County,NC,RE4,3,1.0000
Duck,Dare County,NC,RE5,3,1.0000
Duck,Dare County,NC,RE6,9,1.0000
Duck,Dare County,NC,RE7,2,1.0000
Duck,Dare County,NC,RE8,24,1.0000
Duck,Dare County,NC,RE20,2461,1.0000
Duck,Dare County,NC,RE21,365,1.0000
Duck,Dare County,NC,RE22,2096,1.0000
Frisco,Dare County,NC,RE1,994,1.0000
Frisco,Dare County,NC,RE2,40,1.0000
Frisco,Dare County,NC,RE3,971,1.0000
Frisco,Dare County,NC,RE4,2,1.0000
Frisco,Dare County,NC,RE5,18,1.0000
Frisco,Dare County,NC,RE6,5,1.0000
Frisco,Dare County,NC,RE7,2,1.0000
Frisco,Dare County,NC,RE8,33,1.0000
Frisco,Dare County,NC,RE20,1088,1.0000
Frisco,Dare County,NC,RE21,493,1.0000
Frisco,Dare County,NC,RE22,595,1.0000
Hatteras,Dare County,NC,RE1,577,1.0000
Hatteras,Dare County,NC,RE2,12,1.0000
Hatteras,Dare County,NC,RE3,562,1.0000
Hatteras,Dare County,NC,RE4,8,1.0000
Hatteras,Dare County,NC,RE5,11,1.0000
Hatteras,Dare County,NC,RE6,8,1.0000
Hatteras,Dare County,NC,RE7,0,0.0000
Hatteras,Dare County,NC,RE8,12,1.0000
Hatteras,Dare County,NC,RE20,813,1.0000
Hatteras,Dare County,NC,RE21,252,1.0000
Hatteras,Dare County,NC,RE22,561,1.0000
Kill Devil Hills,Dare County,NC,RE1,7656,1.0000
Kill Devil Hills,Dare County,NC,RE2,659,1.0000
Kill Devil Hills,Dare County,NC,RE3,7070,1.0000
Kill Devil Hills,Dare County,NC,RE4,165,1.0000
Kill Devil Hills,Dare County,NC,RE5,156,1.0000
Kill Devil Hills,Dare County,NC,RE6,153,1.0000
Kill Devil Hills,Dare County,NC,RE7,8,1.0000
Kill Devil Hills,Dare County,NC,RE8,570,1.0000
Kill Devil Hills,Dare County,NC,RE20,7020,1.0000
Kill Devil Hills,Dare County,NC,RE21,3294,1.0000
Kill Devil Hills,Dare County,NC,RE22,3726,1.0000
Kitty Hawk,Dare County,NC,RE1,3689,1.0000
Kitty Hawk,Dare County,NC,RE2,181,1.0000
Kitty Hawk,Dare County,NC,RE3,3572,1.0000
Kitty Hawk,Dare County,NC,RE4,44,1.0000
Kitty Hawk,Dare County,NC,RE5,78,1.0000
Kitty Hawk,Dare County,NC,RE6,56,1.0000
Kitty Hawk,Dare County,NC,RE7,11,1.0000
Kitty Hawk,Dare County,NC,RE8,144,1.0000
Kitty Hawk,Dare County,NC,RE20,3207,1.0000
Kitty Hawk,Dare County,NC,RE21,1574,1.0000
Kitty Hawk,Dare County,NC,RE22,1633,1.0000
Manns Harbor,Dare County,NC,RE1,790,1.0000
Manns Harbor,Dare County,NC,RE2,106,1.0000
Manns Harbor,Dare County,NC,RE3,724,1.0000
Manns Harbor,Dare County,NC,RE4,26,1.0000
Manns Harbor,Dare County,NC,RE5,33,1.0000
Manns Harbor,Dare County,NC,RE6,8,1.0000
Manns Harbor,Dare County,NC,RE7,2,1.0000
Manns Harbor,Dare County,NC,RE8,92,1.0000
Manns Harbor,Dare County,NC,RE20,472,1.0000
Manns Harbor,Dare County,NC,RE21,322,1.0000
Manns Harbor,Dare County,NC,RE22,150,1.0000
Manteo,Dare County,NC,RE1,1600,1.0000
Manteo,Dare County,NC,RE2,136,1.0000
Manteo,Dare County,NC,RE3,1455,1.0000
Manteo,Dare County,NC,RE4,100,1.0000
Manteo,Dare County,NC,RE5,32,1.0000
Manteo,Dare County,NC,RE6,14,1.0000
Manteo,Dare County,NC,RE7,1,1.0000
Manteo,Dare County,NC,RE8,101,1.0000
Manteo,Dare County,NC,RE20,1344,1.0000
Manteo,Dare County,NC,RE21,752,1.0000
Manteo,Dare County,NC,RE22,592,1.0000
Nags Head,Dare County,NC,RE1,3168,1.0000
Nags Head,Dare County,NC,RE2,116,1.0000
Nags Head,Dare County,NC,RE3,3063,1.0000
Nags Head,Dare County,NC,RE4,39,1.0000
Nags Head,Dare County,NC,RE5,56,1.0000
Nags Head,Dare County,NC,RE6,37,1.0000
Nags Head,Dare County,NC,RE7,4,1.0000
Nags Head,Dare County,NC,RE8,120,1.0000
Nags Head,Dare County,NC,RE20,5130,1.0000
Nags Head,Dare County,NC,RE21,1409,1.0000
Nags Head,Dare County,NC,RE22,3721,1.0000
Rodanthe,Dare County,NC,RE1,213,1.0000
Rodanthe,Dare County,NC,RE2,8,1.0000
Rodanthe,Dare County,NC,RE3,210,1.0000
Rodanthe,Dare County,NC,RE4,1,1.0000
Rodanthe,Dare County,NC,RE5,7,1.0000
Rodanthe,Dare County,NC,RE6,0,0.0000
Rodanthe,Dare County,NC,RE7,0,0.0000
Rodanthe,Dare County,NC,RE8,9,1.0000
Rodanthe,Dare County,NC,RE20,530,1.0000
Rodanthe,Dare County,NC,RE21,100,1.0000
Rodanthe,Dare County,NC,RE22,430,1.0000
Salvo,Dare County,NC,RE1,303,1.0000
Salvo,Dare County,NC,RE2,8,1.0000
Salvo,Dare County,NC,RE3,289,1.0000
Salvo,Dare County,NC,RE4,4,1.0000
Salvo,Dare County,NC,RE5,7,1.0000
Salvo,Dare County,NC,RE6,4,1.0000
Salvo,Dare County,NC,RE7,1,1.0000
Salvo,Dare County,NC,RE8,14,1.0000
Salvo,Dare County,NC,RE20,629,1.0000
Salvo,Dare County,NC,RE21,131,1.0000
Salvo,Dare County,NC,RE22,498,1.0000
Southern Shores,Dare County,NC,RE1,3090,1.0000
Southern Shores,Dare County,NC,RE2,63,1.0000
Southern Shores,Dare County,NC,RE3,3020,1.0000
Southern Shores,Dare County,NC,RE4,35,1.0000
Southern Shores,Dare County,NC,RE5,49,1.0000
Southern Shores,Dare County,NC,RE6,50,1.0000
Southern Shores,Dare County,NC,RE7,3,1.0000
Southern Shores,Dare County,NC,RE8,76,1.0000
Southern Shores,Dare County,NC,RE20,2506,1.0000
Southern Shores,Dare County,NC,RE21,1355,1.0000
Southern Shores,Dare County,NC,RE22,1151,1.0000
Unincorporated Dare,Dare County,NC,RE1,10386,1.0000
Unincorporated Dare,Dare County,NC,RE2,992,1.0000
Unincorporated Dare,Dare County,NC,RE3,9344,1.0000
Unincorporated Dare,Dare County,NC,RE4,563,1.0000
Unincorporated Dare,Dare County,NC,RE5,245,1.0000
Unincorporated Dare,Dare County,NC,RE6,118,1.0000
Unincorporated Dare,Dare County,NC,RE7,16,1.0000
Unincorporated Dare,Dare County,NC,RE8,888,1.0000
Unincorporated Dare,Dare County,NC,RE20,5400,1.0000
Unincorporated Dare,Dare County,NC,RE21,4247,1.0000
Unincorporated Dare,Dare County,NC,RE22,1153,1.0000
Wanchese,Dare County,NC,RE1,1522,1.0000
Wanchese,Dare County,NC,RE2,97,1.0000
Wanchese,Dare County,NC,RE3,1439,1.0000
Wanchese,Dare County,NC,RE4,30,1.0000
Wanchese,Dare County,NC,RE5,31,1.0000
Wanchese,Dare County,NC,RE6,11,1.0000
Wanchese,Dare County,NC,RE7,1,1.0000
Wanchese,Dare County,NC,RE8,98,1.0000
Wanchese,Dare County,NC,RE20,704,1.0000
Wanchese,Dare County,NC,RE21,630,1.0000
Wanchese,Dare County,NC,RE22,74,1.0000
Waves,Dare County,NC,RE1,172,1.0000
Waves,Dare County,NC,RE2,1,1.0000
Waves,Dare County,NC,RE3,171,1.0000
Waves,Dare County,NC,RE4,1,1.0000
Waves,Dare County,NC,RE5,1,1.0000
Waves,Dare County,NC,RE6,0,0.0000
Waves,Dare County,NC,RE7,0,0.0000
Waves,Dare County,NC,RE8,1,1.0000
Waves,Dare County,NC,RE20,362,1.0000
Waves,Dare County,NC,RE21,81,1.0000
Waves,Dare County,NC,RE22,281,1.0000
Beulaville,Duplin County,NC,RE1,1116,1.0000
Beulaville,Duplin County,NC,RE2,92,1.0000
Beulaville,Duplin County,NC,RE3,776,1.0000
Beulaville,Duplin County,NC,RE4,308,1.0000
Beulaville,Duplin County,NC,RE5,40,1.0000
Beulaville,Duplin County,NC,RE6,13,1.0000
Beulaville,Duplin County,NC,RE7,1,1.0000
Beulaville,Duplin County,NC,RE8,74,1.0000
Beulaville,Duplin County,NC,RE20,648,1.0000
Beulaville,Duplin County,NC,RE21,552,1.0000
Beulaville,Duplin County,NC,RE22,96,1.0000
Chinquapin,Duplin County,NC,RE1,86,1.0000
Chinquapin,Duplin County,NC,RE2,17,1.0000
Chinquapin,Duplin County,NC,RE3,63,1.0000
Chinquapin,Duplin County,NC,RE4,11,1.0000
Chinquapin,Duplin County,NC,RE5,4,1.0000
Chinquapin,Duplin County,NC,RE6,1,1.0000
Chinquapin,Duplin County,NC,RE7,1,1.0000
Chinquapin,Duplin County,NC,RE8,16,1.0000
Chinquapin,Duplin County,NC,RE20,65,1.0000
Chinquapin,Duplin County,NC,RE21,40,1.0000
Chinquapin,Duplin County,NC,RE22,25,1.0000
Greenevers,Duplin County,NC,RE1,567,1.0000
Greenevers,Duplin County,NC,RE2,117,1.0000
Greenevers,Duplin County,NC,RE3,61,1.0000
Greenevers,Duplin County,NC,RE4,420,1.0000
Greenevers,Duplin County,NC,RE5,8,1.0000
Greenevers,Duplin County,NC,RE6,0,0.0000
Greenevers,Duplin County,NC,RE7,0,0.0000
Greenevers,Duplin County,NC,RE8,110,1.0000
Greenevers,Duplin County,NC,RE20,287,1.0000
Greenevers,Duplin County,NC,RE21,236,1.0000
Greenevers,Duplin County,NC,RE22,51,1.0000
Harrells,Duplin County,NC,RE1,0,0.0000
Harrells,Duplin County,NC,RE2,0,0.0000
Harrells,Duplin County,NC,RE3,0,0.0000
Harrells,Duplin County,NC,RE4,0,0.0000
Harrells,Duplin County,NC,RE5,0,0.0000
Harrells,Duplin County,NC,RE6,0,0.0000
Harrells,Duplin County,NC,RE7,0,0.0000
Harrells,Duplin County,NC,RE8,0,0.0000
Harrells,Duplin County,NC,RE20,0,0.0000
Harrells,Duplin County,NC,RE21,0,0.0000
Harrells,Duplin County,NC,RE22,0,0.0000
Potters Hill,Duplin County,NC,RE1,437,1.0000
Potters Hill,Duplin County,NC,RE2,5,1.0000
Potters Hill,Duplin County,NC,RE3,416,1.0000
Potters Hill,Duplin County,NC,RE4,19,1.0000
Potters Hill,Duplin County,NC,RE5,4,1.0000
Potters Hill,Duplin County,NC,RE6,3,1.0000
Potters Hill,Duplin County,NC,RE7,0,0.0000
Potters Hill,Duplin County,NC,RE8,10,1.0000
Potters Hill,Duplin County,NC,RE20,212,1.0000
Potters Hill,Duplin County,NC,RE21,174,1.0000
Potters Hill,Duplin County,NC,RE22,38,1.0000
Rose Hill,Duplin County,NC,RE1,1371,1.0000
Rose Hill,Duplin County,NC,RE2,407,1.0000
Rose Hill,Duplin County,NC,RE3,712,1.0000
Rose Hill,Duplin County,NC,RE4,408,1.0000
Rose Hill,Duplin County,NC,RE5,32,1.0000
Rose Hill,Duplin County,NC,RE6,11,1.0000
Rose Hill,Duplin County,NC,RE7,0,0.0000
Rose Hill,Duplin County,NC,RE8,342,1.0000
Rose Hill,Duplin County,NC,RE20,654,1.0000
Rose Hill,Duplin County,NC,RE21,540,1.0000
Rose Hill,Duplin County,NC,RE22,114,1.0000
Teachey,Duplin County,NC,RE1,448,1.0000
Teachey,Duplin County,NC,RE2,100,1.0000
Teachey,Duplin County,NC,RE3,205,1.0000
Teachey,Duplin County,NC,RE4,188,1.0000
Teachey,Duplin County,NC,RE5,15,1.0000
Teachey,Duplin County,NC,RE6,17,1.0000
Teachey,Duplin County,NC,RE7,0,0.0000
Teachey,Duplin County,NC,RE8,74,1.0000
Teachey,Duplin County,NC,RE20,197,1.0000
Teachey,Duplin County,NC,RE21,184,1.0000
Teachey,Duplin County,NC,RE22,13,1.0000
Unincorporated Duplin,Duplin County,NC,RE1,35631,1.0000
Unincorporated Duplin,Duplin County,NC,RE2,7664,1.0000
Unincorporated Duplin,Duplin County,NC,RE3,22777,1.0000
Unincorporated Duplin,Duplin County,NC,RE4,7599,1.0000
Unincorporated Duplin,Duplin County,NC,RE5,779,1.0000
Unincorporated Duplin,Duplin County,NC,RE6,199,1.0000
Unincorporated Duplin,Duplin County,NC,RE7,33,1.0000
Unincorporated Duplin,Duplin County,NC,RE8,6614,1.0000
Unincorporated Duplin,Duplin County,NC,RE20,17203,1.0000
Unincorporated Duplin,Duplin County,NC,RE21,13910,1.0000
Unincorporated Duplin,Duplin County,NC,RE22,3293,1.0000
Wallace,Duplin County,NC,RE1,3413,1.0000
Wallace,Duplin County,NC,RE2,1042,1.0000
Wallace,Duplin County,NC,RE3,1662,1.0000
Wallace,Duplin County,NC,RE4,913,1.0000
Wallace,Duplin County,NC,RE5,71,1.0000
Wallace,Duplin County,NC,RE6,19,1.0000
Wallace,Duplin County,NC,RE7,0,0.0000
Wallace,Duplin County,NC,RE8,953,1.0000
Wallace,Duplin County,NC,RE20,1597,1.0000
Wallace,Duplin County,NC,RE21,1328,1.0000
Wallace,Duplin County,NC,RE22,269,1.0000
Conetoe,Edgecombe County,NC,RE1,198,1.0000
Conetoe,Edgecombe County,NC,RE2,5,1.0000
Conetoe,Edgecombe County,NC,RE3,62,1.0000
Conetoe,Edgecombe County,NC,RE4,135,1.0000
Conetoe,Edgecombe County,NC,RE5,2,1.0000
Conetoe,Edgecombe County,NC,RE6,0,0.0000
Conetoe,Edgecombe County,NC,RE7,0,0.0000
Conetoe,Edgecombe County,NC,RE8,4,1.0000
Conetoe,Edgecombe County,NC,RE20,118,1.0000
Conetoe,Edgecombe County,NC,RE21,100,1.0000
Conetoe,Edgecombe County,NC,RE22,18,1.0000
Pinetops,Edgecombe County,NC,RE1,1200,1.0000
Pinetops,Edgecombe County,NC,RE2,23,1.0000
Pinetops,Edgecombe County,NC,RE3,427,1.0000
Pinetops,Edgecombe County,NC,RE4,762,1.0000
Pinetops,Edgecombe County,NC,RE5,8,1.0000
Pinetops,Edgecombe County,NC,RE6,0,0.0000
Pinetops,Edgecombe County,NC,RE7,2,1.0000
Pinetops,Edgecombe County,NC,RE8,25,1.0000
Pinetops,Edgecombe County,NC,RE20,610,1.0000
Pinetops,Edgecombe County,NC,RE21,523,1.0000
Pinetops,Edgecombe County,NC,RE22,87,1.0000
Princeville,Edgecombe County,NC,RE1,1254,1.0000
Princeville,Edgecombe County,NC,RE2,18,1.0000
Princeville,Edgecombe County,NC,RE3,61,1.0000
Princeville,Edgecombe County,NC,RE4,1190,1.0000
Princeville,Edgecombe County,NC,RE5,5,1.0000
Princeville,Edgecombe County,NC,RE6,3,1.0000
Princeville,Edgecombe County,NC,RE7,1,1.0000
Princeville,Edgecombe County,NC,RE8,24,1.0000
Princeville,Edgecombe County,NC,RE20,631,1.0000
Princeville,Edgecombe County,NC,RE21,515,1.0000
Princeville,Edgecombe County,NC,RE22,116,1.0000
Tarboro,Edgecombe County,NC,RE1,10721,1.0000
Tarboro,Edgecombe County,NC,RE2,537,1.0000
Tarboro,Edgecombe County,NC,RE3,4750,1.0000
Tarboro,Edgecombe County,NC,RE4,5633,1.0000
Tarboro,Edgecombe County,NC,RE5,169,1.0000
Tarboro,Edgecombe County,NC,RE6,73,1.0000
Tarboro,Edgecombe County,NC,RE7,1,1.0000
Tarboro,Edgecombe County,NC,RE8,524,1.0000
Tarboro,Edgecombe County,NC,RE20,5058,1.0000
Tarboro,Edgecombe County,NC,RE21,4545,1.0000
Tarboro,Edgecombe County,NC,RE22,513,1.0000
Unincorporated Edgecombe,Edgecombe County,NC,RE1,19095,1.0000
Unincorporated Edgecombe,Edgecombe County,NC,RE2,1568,1.0000
Unincorporated Edgecombe,Edgecombe County,NC,RE3,11562,1.0000
Unincorporated Edgecombe,Edgecombe County,NC,RE4,6503,1.0000
Unincorporated Edgecombe,Edgecombe County,NC,RE5,299,1.0000
Unincorporated Edgecombe,Edgecombe County,NC,RE6,62,1.0000
Unincorporated Edgecombe,Edgecombe County,NC,RE7,13,1.0000
Unincorporated Edgecombe,Edgecombe County,NC,RE8,1421,1.0000
Unincorporated Edgecombe,Edgecombe County,NC,RE20,8647,1.0000
Unincorporated Edgecombe,Edgecombe County,NC,RE21,7672,1.0000
Unincorporated Edgecombe,Edgecombe County,NC,RE22,975,1.0000
Gatesville,Gates County,NC,RE1,267,1.0000
Gatesville,Gates County,NC,RE2,2,1.0000
Gatesville,Gates County,NC,RE3,237,1.0000
Gatesville,Gates County,NC,RE4,31,1.0000
Gatesville,Gates County,NC,RE5,5,1.0000
Gatesville,Gates County,NC,RE6,0,0.0000
Gatesville,Gates County,NC,RE7,2,1.0000
Gatesville,Gates County,NC,RE8,1,1.0000
Gatesville,Gates County,NC,RE20,145,1.0000
Gatesville,Gates County,NC,RE21,123,1.0000
Gatesville,Gates County,NC,RE22,22,1.0000
Sunbury,Gates County,NC,RE1,276,1.0000
Sunbury,Gates County,NC,RE2,14,1.0000
Sunbury,Gates County,NC,RE3,221,1.0000
Sunbury,Gates County,NC,RE4,55,1.0000
Sunbury,Gates County,NC,RE5,5,1.0000
Sunbury,Gates County,NC,RE6,1,1.0000
Sunbury,Gates County,NC,RE7,2,1.0000
Sunbury,Gates County,NC,RE8,10,1.0000
Sunbury,Gates County,NC,RE20,147,1.0000
Sunbury,Gates County,NC,RE21,121,1.0000
Sunbury,Gates County,NC,RE22,26,1.0000
Unincorporated Gates,Gates County,NC,RE1,9935,1.0000
Unincorporated Gates,Gates County,NC,RE2,185,1.0000
Unincorporated Gates,Gates County,NC,RE3,6749,1.0000
Unincorporated Gates,Gates County,NC,RE4,3180,1.0000
Unincorporated Gates,Gates County,NC,RE5,256,1.0000
Unincorporated Gates,Gates County,NC,RE6,67,1.0000
Unincorporated Gates,Gates County,NC,RE7,43,1.0000
Unincorporated Gates,Gates County,NC,RE8,207,1.0000
Unincorporated Gates,Gates County,NC,RE20,4475,1.0000
Unincorporated Gates,Gates County,NC,RE21,4000,1.0000
Unincorporated Gates,Gates County,NC,RE22,475,1.0000
Hookerton,Greene County,NC,RE1,413,1.0000
Hookerton,Greene County,NC,RE2,51,1.0000
Hookerton,Greene County,NC,RE3,242,1.0000
Hookerton,Greene County,NC,RE4,155,1.0000
Hookerton,Greene County,NC,RE5,7,1.0000
Hookerton,Greene County,NC,RE6,1,1.0000
Hookerton,Greene County,NC,RE7,0,0.0000
Hookerton,Greene County,NC,RE8,35,1.0000
Hookerton,Greene County,NC,RE20,192,1.0000
Hookerton,Greene County,NC,RE21,171,1.0000
Hookerton,Greene County,NC,RE22,21,1.0000
Maury,Greene County,NC,RE1,1404,1.0000
Maury,Greene County,NC,RE2,49,1.0000
Maury,Greene County,NC,RE3,659,1.0000
Maury,Greene County,NC,RE4,690,1.0000
Maury,Greene County,NC,RE5,12,1.0000
Maury,Greene County,NC,RE6,0,0.0000
Maury,Greene County,NC,RE7,1,1.0000
Maury,Greene County,NC,RE8,59,1.0000
Maury,Greene County,NC,RE20,199,1.0000
Maury,Greene County,NC,RE21,177,1.0000
Maury,Greene County,NC,RE22,22,1.0000
Snow Hill,Greene County,NC,RE1,1481,1.0000
Snow Hill,Greene County,NC,RE2,153,1.0000
Snow Hill,Greene County,NC,RE3,666,1.0000
Snow Hill,Greene County,NC,RE4,715,1.0000
Snow Hill,Greene County,NC,RE5,30,1.0000
Snow Hill,Greene County,NC,RE6,25,1.0000
Snow Hill,Greene County,NC,RE7,2,1.0000
Snow Hill,Greene County,NC,RE8,131,1.0000
Snow Hill,Greene County,NC,RE20,775,1.0000
Snow Hill,Greene County,NC,RE21,667,1.0000
Snow Hill,Greene County,NC,RE22,108,1.0000
Unincorporated Greene,Greene County,NC,RE1,16960,1.0000
Unincorporated Greene,Greene County,NC,RE2,2663,1.0000
Unincorporated Greene,Greene County,NC,RE3,9098,1.0000
Unincorporated Greene,Greene County,NC,RE4,5910,1.0000
Unincorporated Greene,Greene County,NC,RE5,372,1.0000
Unincorporated Greene,Greene County,NC,RE6,56,1.0000
Unincorporated Greene,Greene County,NC,RE7,31,1.0000
Unincorporated Greene,Greene County,NC,RE8,2284,1.0000
Unincorporated Greene,Greene County,NC,RE20,6573,1.0000
Unincorporated Greene,Greene County,NC,RE21,5882,1.0000
Unincorporated Greene,Greene County,NC,RE22,691,1.0000
Unincorporated Halifax,Halifax County,NC,RE1,23526,1.0000
Unincorporated Halifax,Halifax County,NC,RE2,614,1.0000
Unincorporated Halifax,Halifax County,NC,RE3,8480,1.0000
Unincorporated Halifax,Halifax County,NC,RE4,13635,1.0000
Unincorporated Halifax,Halifax County,NC,RE5,1483,1.0000
Unincorporated Halifax,Halifax County,NC,RE6,95,1.0000
Unincorporated Halifax,Halifax County,NC,RE7,24,1.0000
Unincorporated Halifax,Halifax County,NC,RE8,561,1.0000
Unincorporated Halifax,Halifax County,NC,RE20,12219,1.0000
Unincorporated Halifax,Halifax County,NC,RE21,9854,1.0000
Unincorporated Halifax,Halifax County,NC,RE22,2365,1.0000
Ahoskie,Hertford County,NC,RE1,4891,1.0000
Ahoskie,Hertford County,NC,RE2,108,1.0000
Ahoskie,Hertford County,NC,RE3,1319,1.0000
Ahoskie,Hertford County,NC,RE4,3452,1.0000
Ahoskie,Hertford County,NC,RE5,155,1.0000
Ahoskie,Hertford County,NC,RE6,77,1.0000
Ahoskie,Hertford County,NC,RE7,13,1.0000
Ahoskie,Hertford County,NC,RE8,96,1.0000
Ahoskie,Hertford County,NC,RE20,2326,1.0000
Ahoskie,Hertford County,NC,RE21,2015,1.0000
Ahoskie,Hertford County,NC,RE22,311,1.0000
Cofield,Hertford County,NC,RE1,267,1.0000
Cofield,Hertford County,NC,RE2,5,1.0000
Cofield,Hertford County,NC,RE3,25,1.0000
Cofield,Hertford County,NC,RE4,233,1.0000
Cofield,Hertford County,NC,RE5,8,1.0000
Cofield,Hertford County,NC,RE6,2,1.0000
Cofield,Hertford County,NC,RE7,2,1.0000
Cofield,Hertford County,NC,RE8,4,1.0000
Cofield,Hertford County,NC,RE20,157,1.0000
Cofield,Hertford County,NC,RE21,118,1.0000
Cofield,Hertford County,NC,RE22,39,1.0000
Como,Hertford County,NC,RE1,67,1.0000
Como,Hertford County,NC,RE2,1,1.0000
Como,Hertford County,NC,RE3,64,1.0000
Como,Hertford County,NC,RE4,2,1.0000
Como,Hertford County,NC,RE5,1,1.0000
Como,Hertford County,NC,RE6,1,1.0000
Como,Hertford County,NC,RE7,0,0.0000
Como,Hertford County,NC,RE8,3,1.0000
Como,Hertford County,NC,RE20,43,1.0000
Como,Hertford County,NC,RE21,28,1.0000
Como,Hertford County,NC,RE22,15,1.0000
Harrellsville,Hertford County,NC,RE1,85,1.0000
Harrellsville,Hertford County,NC,RE2,3,1.0000
Harrellsville,Hertford County,NC,RE3,66,1.0000
Harrellsville,Hertford County,NC,RE4,18,1.0000
Harrellsville,Hertford County,NC,RE5,5,1.0000
Harrellsville,Hertford County,NC,RE6,3,1.0000
Harrellsville,Hertford County,NC,RE7,1,1.0000
Harrellsville,Hertford County,NC,RE8,1,1.0000
Harrellsville,Hertford County,NC,RE20,50,1.0000
Harrellsville,Hertford County,NC,RE21,43,1.0000
Harrellsville,Hertford County,NC,RE22,7,1.0000
Murfreesboro,Hertford County,NC,RE1,2619,1.0000
Murfreesboro,Hertford County,NC,RE2,218,1.0000
Murfreesboro,Hertford County,NC,RE3,1041,1.0000
Murfreesboro,Hertford County,NC,RE4,1425,1.0000
Murfreesboro,Hertford County,NC,RE5,45,1.0000
Murfreesboro,Hertford County,NC,RE6,34,1.0000
Murfreesboro,Hertford County,NC,RE7,9,1.0000
Murfreesboro,Hertford County,NC,RE8,174,1.0000
Murfreesboro,Hertford County,NC,RE20,1069,1.0000
Murfreesboro,Hertford County,NC,RE21,938,1.0000
Murfreesboro,Hertford County,NC,RE22,131,1.0000
Unincorporated Hertford,Hertford County,NC,RE1,12994,1.0000
Unincorporated Hertford,Hertford County,NC,RE2,1215,1.0000
Unincorporated Hertford,Hertford County,NC,RE3,5492,1.0000
Unincorporated Hertford,Hertford County,NC,RE4,7261,1.0000
Unincorporated Hertford,Hertford County,NC,RE5,348,1.0000
Unincorporated Hertford,Hertford County,NC,RE6,56,1.0000
Unincorporated Hertford,Hertford County,NC,RE7,19,1.0000
Unincorporated Hertford,Hertford County,NC,RE8,294,1.0000
Unincorporated Hertford,Hertford County,NC,RE20,5822,1.0000
Unincorporated Hertford,Hertford County,NC,RE21,4938,1.0000
Unincorporated Hertford,Hertford County,NC,RE22,884,1.0000
Winton,Hertford County,NC,RE1,629,1.0000
Winton,Hertford County,NC,RE2,29,1.0000
Winton,Hertford County,NC,RE3,186,1.0000
Winton,Hertford County,NC,RE4,392,1.0000
Winton,Hertford County,NC,RE5,32,1.0000
Winton,Hertford County,NC,RE6,5,1.0000
Winton,Hertford County,NC,RE7,2,1.0000
Winton,Hertford County,NC,RE8,30,1.0000
Winton,Hertford County,NC,RE20,336,1.0000
Winton,Hertford County,NC,RE21,271,1.0000
Winton,Hertford County,NC,RE22,65,1.0000
