SS,SLR,Community,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
020,100,Pinetown,Beaufort County,NC,RL1,0.1863,0.1546,0.0342,0.0284,0.6833,0.5670
020,100,River Road,Beaufort County,NC,RL1,1.0070,0.7600,0.1522,0.1149,1.3250,1.0000
020,100,Unincorporated Beaufort,Beaufort County,NC,RL1,32.8051,0.3082,18.4386,0.1733,64.5157,0.6062
020,100,Washington,Beaufort County,NC,RL1,2.0694,1.0000,2.0646,0.9977,2.0694,1.0000
020,100,Washington Park,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
020,150,Aurora,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
020,150,Bath,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
020,150,Bayview,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
020,150,Belhaven,Beaufort County,NC,RL1,1.9600,1.0000,1.9600,1.0000,1.9600,1.0000
020,150,Chocowinity,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.4228,0.1257
020,150,Cypress Landing,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0468,1.0000
020,150,Pantego,Beaufort County,NC,RL1,0.9342,1.0000,0.9342,1.0000,0.9342,1.0000
020,150,Pinetown,Beaufort County,NC,RL1,0.1863,0.1546,0.0342,0.0284,0.6833,0.5670
020,150,River Road,Beaufort County,NC,RL1,1.2494,0.9429,0.4510,0.3404,1.3250,1.0000
020,150,Unincorporated Beaufort,Beaufort County,NC,RL1,36.9539,0.3472,25.4610,0.2392,68.6339,0.6449
020,150,Washington,Beaufort County,NC,RL1,2.0694,1.0000,2.0694,1.0000,2.0694,1.0000
020,150,Washington Park,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
020,200,Aurora,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
020,200,Bath,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
020,200,Bayview,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
020,200,Belhaven,Beaufort County,NC,RL1,1.9600,1.0000,1.9600,1.0000,1.9600,1.0000
020,200,Chocowinity,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.4228,0.1257
020,200,Cypress Landing,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0468,1.0000
020,200,Pantego,Beaufort County,NC,RL1,0.9342,1.0000,0.9342,1.0000,0.9342,1.0000
020,200,Pinetown,Beaufort County,NC,RL1,0.1863,0.1546,0.0342,0.0284,0.6833,0.5670
020,200,River Road,Beaufort County,NC,RL1,1.2742,0.9617,0.9449,0.7131,1.3250,1.0000
020,200,Unincorporated Beaufort,Beaufort County,NC,RL1,42.0197,0.3948,30.5513,0.2871,71.2973,0.6699
020,200,Washington,Beaufort County,NC,RL1,2.0694,1.0000,2.0694,1.0000,2.0694,1.0000
020,200,Washington Park,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
020,300,Aurora,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
020,300,Bath,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
020,300,Bayview,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
020,300,Belhaven,Beaufort County,NC,RL1,1.9600,1.0000,1.9600,1.0000,1.9600,1.0000
020,300,Chocowinity,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.6085,0.1810
020,300,Cypress Landing,Beaufort County,NC,RL1,0.0395,0.8431,0.0000,0.0000,0.0468,1.0000
020,300,Pantego,Beaufort County,NC,RL1,0.9342,1.0000,0.9342,1.0000,0.9342,1.0000
020,300,Pinetown,Beaufort County,NC,RL1,0.2045,0.1697,0.0342,0.0284,0.6833,0.5670
020,300,River Road,Beaufort County,NC,RL1,1.3250,1.0000,1.2680,0.9570,1.3250,1.0000
020,300,Unincorporated Beaufort,Beaufort County,NC,RL1,51.8366,0.4871,38.2541,0.3594,76.1008,0.7151
020,300,Washington,Beaufort County,NC,RL1,2.0694,1.0000,2.0694,1.0000,2.0694,1.0000
020,300,Washington Park,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
100,0,Aurora,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
