SS,SLR,Community,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
000,100,Bath,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,100,Bayview,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,100,Bayview,Beaufort County,NC,CR3,0,0.0000,0,0.0000,0,0.0000
000,100,Bayview,Beaufort County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
000,100,Bayview,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,100,Bayview,Beaufort County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
000,100,Bayview,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
000,100,Bayview,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,100,Belhaven,Beaufort County,NC,CR2,1,1.0000,0,0.0000,1,1.0000
000,100,Belhaven,Beaufort County,NC,CR3,0,0.0000,0,0.0000,1,1.0000
000,100,Belhaven,Beaufort County,NC,CR4,1,1.0000,0,0.0000,1,1.0000
000,100,Belhaven,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,100,Belhaven,Beaufort County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
000,100,Belhaven,Beaufort County,NC,WW3,0,0.0000,0,0.0000,1,1.0000
000,100,Belhaven,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,100,Chocowinity,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,100,Chocowinity,Beaufort County,NC,CR3,0,0.0000,0,0.0000,0,0.0000
000,100,Chocowinity,Beaufort County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
000,100,Chocowinity,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,100,Chocowinity,Beaufort County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
000,100,Chocowinity,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
000,100,Chocowinity,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,100,Cypress Landing,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,100,Cypress Landing,Beaufort County,NC,CR3,0,0.0000,0,0.0000,0,0.0000
000,100,Cypress Landing,Beaufort County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
000,100,Cypress Landing,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,100,Cypress Landing,Beaufort County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
000,100,Cypress Landing,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
000,100,Cypress Landing,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,100,Pantego,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,100,Pantego,Beaufort County,NC,CR3,0,0.0000,0,0.0000,1,1.0000
000,100,Pantego,Beaufort County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
000,100,Pantego,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,100,Pantego,Beaufort County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
000,100,Pantego,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
000,100,Pantego,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,100,Pinetown,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,100,Pinetown,Beaufort County,NC,CR3,0,0.0000,0,0.0000,0,0.0000
000,100,Pinetown,Beaufort County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
000,100,Pinetown,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
