SS,SLR,Community,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
001,200,St. James,Brunswick County,NC,PV1,218252366,0.1175,111965143,0.0603,579582834,0.3119
001,200,St. James,Brunswick County,NC,PV3,149203562,0.1082,74761736,0.0542,416152430,0.3017
001,200,St. James,Brunswick County,NC,PV2,69083073,0.1442,37203408,0.0777,163718181,0.3418
001,200,Sunset Beach,Brunswick County,NC,PV1,613069403,0.4203,311254834,0.2134,811325084,0.5562
001,200,Sunset Beach,Brunswick County,NC,PV3,298940438,0.3399,144387120,0.1642,412940071,0.4696
001,200,Sunset Beach,Brunswick County,NC,PV2,314295859,0.5422,167021143,0.2881,398782067,0.6879
001,200,Unincorporated Brunswick,Brunswick County,NC,PV1,845312039,0.0943,550013248,0.0614,2270017222,0.2534
001,200,Unincorporated Brunswick,Brunswick County,NC,PV3,371460069,0.0668,225769876,0.0406,1125334075,0.2024
001,200,Unincorporated Brunswick,Brunswick County,NC,PV2,473887108,0.1394,324258752,0.0954,1144758457,0.3367
001,200,Varnamtown,Brunswick County,NC,PV1,7420322,0.1439,4205507,0.0815,16343930,0.3168
001,200,Varnamtown,Brunswick County,NC,PV3,4005428,0.1105,1919934,0.0530,10303341,0.2843
001,200,Varnamtown,Brunswick County,NC,PV2,3415089,0.2202,2285573,0.1473,6045630,0.3897
001,300,Bald Head Island,Brunswick County,NC,PV1,1034129906,0.8735,862079563,0.7282,1087395018,0.9185
001,300,Bald Head Island,Brunswick County,NC,PV3,598002819,0.8939,501124818,0.7491,625953870,0.9357
001,300,Bald Head Island,Brunswick County,NC,PV2,436180687,0.8471,360996208,0.7011,461494748,0.8962
001,300,Belville,Brunswick County,NC,PV1,28099731,0.1308,17753824,0.0826,50114024,0.2333
001,300,Belville,Brunswick County,NC,PV3,18203252,0.1286,10882993,0.0769,33637872,0.2377
001,300,Belville,Brunswick County,NC,PV2,9896479,0.1349,6870831,0.0937,16476152,0.2246
001,300,Boiling Spring Lakes,Brunswick County,NC,PV1,649659,0.0012,132701,0.0002,39403045,0.0714
001,300,Boiling Spring Lakes,Brunswick County,NC,PV3,321569,0.0008,1498,0.0000,20226547,0.0489
001,300,Boiling Spring Lakes,Brunswick County,NC,PV2,328090,0.0024,131203,0.0009,19184303,0.1387
001,300,Bolivia,Brunswick County,NC,PV1,104185,0.0048,0,0.0000,3496043,0.1595
001,300,Bolivia,Brunswick County,NC,PV3,62274,0.0038,0,0.0000,1867823,0.1134
001,300,Bolivia,Brunswick County,NC,PV2,41911,0.0077,0,0.0000,1628220,0.2996
001,300,Calabash,Brunswick County,NC,PV1,27262346,0.0869,17740670,0.0565,62322484,0.1986
001,300,Calabash,Brunswick County,NC,PV3,9207258,0.0511,5654095,0.0314,26883625,0.1491
001,300,Calabash,Brunswick County,NC,PV2,18055088,0.1353,12086575,0.0906,35438859,0.2656
001,300,Carolina Shores,Brunswick County,NC,PV1,0,0.0000,0,0.0000,0,0.0000
001,300,Carolina Shores,Brunswick County,NC,PV3,0,0.0000,0,0.0000,0,0.0000
001,300,Carolina Shores,Brunswick County,NC,PV2,0,0.0000,0,0.0000,0,0.0000
001,300,Caswell Beach,Brunswick County,NC,PV1,200505090,0.9202,163485573,0.7503,213400553,0.9794
001,300,Caswell Beach,Brunswick County,NC,PV3,100821010,0.9310,82744874,0.7641,106389581,0.9824
001,300,Caswell Beach,Brunswick County,NC,PV2,99686831,0.9096,80741136,0.7367,107013721,0.9765
001,300,Holden Beach,Brunswick County,NC,PV1,1285692338,0.9850,1168919212,0.8956,1299612272,0.9957
001,300,Holden Beach,Brunswick County,NC,PV3,606109962,0.9848,545900926,0.8870,612401679,0.9950
001,300,Holden Beach,Brunswick County,NC,PV2,679582375,0.9852,623018286,0.9032,687210594,0.9963
001,300,Leland,Brunswick County,NC,PV1,84386519,0.0272,51000002,0.0164,280122425,0.0902
001,300,Leland,Brunswick County,NC,PV3,53179707,0.0235,30895635,0.0136,190594667,0.0842
001,300,Leland,Brunswick County,NC,PV2,31234563,0.0372,20129791,0.0240,89558546,0.1066
001,300,Navassa,Brunswick County,NC,PV1,14961296,0.1265,10865485,0.0919,49574961,0.4191
001,300,Navassa,Brunswick County,NC,PV3,7665550,0.1056,5337070,0.0735,30790282,0.4242
001,300,Navassa,Brunswick County,NC,PV2,7295746,0.1596,5528415,0.1210,18784679,0.4110
001,300,Northwest,Brunswick County,NC,PV1,37270,0.0007,0,0.0000,5190932,0.0994
001,300,Northwest,Brunswick County,NC,PV3,0,0.0000,0,0.0000,1831212,0.0681
001,300,Northwest,Brunswick County,NC,PV2,37270,0.0015,0,0.0000,3360459,0.1326
001,300,Oak Island,Brunswick County,NC,PV1,1810402816,0.5614,1404109036,0.4354,2381216355,0.7385
001,300,Oak Island,Brunswick County,NC,PV3,914350967,0.5312,691450739,0.4017,1226089964,0.7123
001,300,Oak Island,Brunswick County,NC,PV2,896332039,0.5961,712826262,0.4740,1155476027,0.7684
001,300,Ocean Isle Beach,Brunswick County,NC,PV1,1645427940,0.9510,1499218227,0.8665,1684067420,0.9733
001,300,Ocean Isle Beach,Brunswick County,NC,PV3,737808716,0.9540,672673434,0.8698,755807383,0.9773
001,300,Ocean Isle Beach,Brunswick County,NC,PV2,907637953,0.9484,826545402,0.8636,928498026,0.9702
001,300,Sandy Creek,Brunswick County,NC,PV1,0,0.0000,0,0.0000,1797445,0.1170
001,300,Sandy Creek,Brunswick County,NC,PV3,0,0.0000,0,0.0000,846811,0.0891
001,300,Sandy Creek,Brunswick County,NC,PV2,0,0.0000,0,0.0000,950634,0.1624
001,300,Shallotte,Brunswick County,NC,PV1,65824065,0.0916,45204378,0.0629,137137618,0.1908
001,300,Shallotte,Brunswick County,NC,PV3,30058557,0.0588,19269062,0.0377,74875083,0.1463
001,300,Shallotte,Brunswick County,NC,PV2,36083156,0.1726,26131833,0.1250,62868628,0.3007
001,300,Southport,Brunswick County,NC,PV1,248185911,0.2621,188722939,0.1993,387119776,0.4088
001,300,Southport,Brunswick County,NC,PV3,127279646,0.2224,93091133,0.1626,210478647,0.3677
001,300,Southport,Brunswick County,NC,PV2,121045975,0.3230,95771516,0.2556,176780839,0.4717
001,300,St. James,Brunswick County,NC,PV1,365263372,0.1966,224692114,0.1209,664323033,0.3575
001,300,St. James,Brunswick County,NC,PV3,262023468,0.1899,153873434,0.1115,483277068,0.3503
001,300,St. James,Brunswick County,NC,PV2,103520328,0.2161,70856656,0.1479,181344095,0.3786
001,300,Sunset Beach,Brunswick County,NC,PV1,753351098,0.5164,629012834,0.4312,876660204,0.6010
001,300,Sunset Beach,Brunswick County,NC,PV3,372019233,0.4230,307110173,0.3492,454088305,0.5164
001,300,Sunset Beach,Brunswick County,NC,PV2,381709171,0.6585,322076926,0.5556,422972099,0.7296
001,300,Unincorporated Brunswick,Brunswick County,NC,PV1,1169842084,0.1306,835278370,0.0932,2632559806,0.2938
001,300,Unincorporated Brunswick,Brunswick County,NC,PV3,554445934,0.0997,372085864,0.0669,1357037534,0.2441
001,300,Unincorporated Brunswick,Brunswick County,NC,PV2,615439464,0.1810,463225295,0.1362,1275607385,0.3751
001,300,Varnamtown,Brunswick County,NC,PV1,13166712,0.2553,7623325,0.1478,20023097,0.3882
001,300,Varnamtown,Brunswick County,NC,PV3,7904344,0.2181,4131996,0.1140,12676566,0.3498
001,300,Varnamtown,Brunswick County,NC,PV2,5263499,0.3393,3491524,0.2251,7352961,0.4740
020,0,Bald Head Island,Brunswick County,NC,PV1,217431669,0.1837,58171693,0.0491,771201862,0.6514
020,0,Bald Head Island,Brunswick County,NC,PV3,125216700,0.1872,28447123,0.0425,447702118,0.6693
020,0,Bald Head Island,Brunswick County,NC,PV2,92214969,0.1791,29724570,0.0577,323507993,0.6283
020,0,Belville,Brunswick County,NC,PV1,10283548,0.0479,3835863,0.0179,27072218,0.1260
020,0,Belville,Brunswick County,NC,PV3,5913325,0.0418,1895276,0.0134,17079273,0.1207
020,0,Belville,Brunswick County,NC,PV2,4370222,0.0596,1940587,0.0265,9992945,0.1362
020,0,Boiling Spring Lakes,Brunswick County,NC,PV1,694795,0.0013,99384,0.0002,48181410,0.0873
020,0,Boiling Spring Lakes,Brunswick County,NC,PV3,87810,0.0002,1134,0.0000,25149806,0.0608
020,0,Boiling Spring Lakes,Brunswick County,NC,PV2,606986,0.0044,98250,0.0007,23039410,0.1666
020,0,Bolivia,Brunswick County,NC,PV1,286058,0.0131,0,0.0000,4425428,0.2020
020,0,Bolivia,Brunswick County,NC,PV3,157848,0.0096,0,0.0000,2485221,0.1508
020,0,Bolivia,Brunswick County,NC,PV2,128210,0.0236,0,0.0000,1940207,0.3570
020,0,Calabash,Brunswick County,NC,PV1,11092944,0.0354,5157675,0.0164,51337228,0.1636
020,0,Calabash,Brunswick County,NC,PV3,3361862,0.0186,1576180,0.0087,25041797,0.1389
020,0,Calabash,Brunswick County,NC,PV2,7731082,0.0579,3581494,0.0268,26295431,0.1971
020,0,Carolina Shores,Brunswick County,NC,PV1,0,0.0000,0,0.0000,131576263,0.2558
020,0,Carolina Shores,Brunswick County,NC,PV3,0,0.0000,0,0.0000,106894559,0.2476
020,0,Carolina Shores,Brunswick County,NC,PV2,0,0.0000,0,0.0000,24681704,0.2982
020,0,Caswell Beach,Brunswick County,NC,PV1,77551537,0.3559,12690565,0.0582,144246640,0.6620
020,0,Caswell Beach,Brunswick County,NC,PV3,38730538,0.3576,5837455,0.0539,72417847,0.6687
020,0,Caswell Beach,Brunswick County,NC,PV2,38820999,0.3542,6853110,0.0625,71828793,0.6554
020,0,Holden Beach,Brunswick County,NC,PV1,566443778,0.4340,137001834,0.1050,1108385040,0.8492
020,0,Holden Beach,Brunswick County,NC,PV3,268095695,0.4356,63540103,0.1032,516727778,0.8396
020,0,Holden Beach,Brunswick County,NC,PV2,298348082,0.4325,73461731,0.1065,591657262,0.8577
020,0,Leland,Brunswick County,NC,PV1,51976312,0.0167,26545905,0.0086,210835928,0.0679
020,0,Leland,Brunswick County,NC,PV3,31595352,0.0140,15462229,0.0068,143058458,0.0632
020,0,Leland,Brunswick County,NC,PV2,20406383,0.0243,11106636,0.0132,67806705,0.0807
020,0,Navassa,Brunswick County,NC,PV1,11400952,0.0964,8141438,0.0688,27036065,0.2286
020,0,Navassa,Brunswick County,NC,PV3,5578970,0.0769,4103068,0.0565,13601192,0.1874
020,0,Navassa,Brunswick County,NC,PV2,5821982,0.1274,4038370,0.0884,13434873,0.2940
020,0,Northwest,Brunswick County,NC,PV1,334309,0.0064,0,0.0000,6649409,0.1273
020,0,Northwest,Brunswick County,NC,PV3,59742,0.0022,0,0.0000,2438290,0.0907
020,0,Northwest,Brunswick County,NC,PV2,274567,0.0108,0,0.0000,4211119,0.1661
020,0,Oak Island,Brunswick County,NC,PV1,870831361,0.2701,194879707,0.0604,1547297292,0.4799
020,0,Oak Island,Brunswick County,NC,PV3,425670171,0.2473,97539666,0.0567,768713553,0.4466
020,0,Oak Island,Brunswick County,NC,PV2,445283146,0.2961,97399496,0.0648,778812377,0.5179
020,0,Ocean Isle Beach,Brunswick County,NC,PV1,1126690624,0.6512,275521233,0.1592,1476410071,0.8533
020,0,Ocean Isle Beach,Brunswick County,NC,PV3,514912651,0.6658,114617093,0.1482,662879871,0.8571
020,0,Ocean Isle Beach,Brunswick County,NC,PV2,611777973,0.6392,160904140,0.1681,813530745,0.8500
020,0,Sandy Creek,Brunswick County,NC,PV1,0,0.0000,0,0.0000,2243227,0.1460
020,0,Sandy Creek,Brunswick County,NC,PV3,0,0.0000,0,0.0000,904472,0.0951
020,0,Sandy Creek,Brunswick County,NC,PV2,0,0.0000,0,0.0000,1338755,0.2287
020,0,Shallotte,Brunswick County,NC,PV1,33569521,0.0467,12458094,0.0173,100118194,0.1393
020,0,Shallotte,Brunswick County,NC,PV3,13644367,0.0267,3602876,0.0070,52879217,0.1034
020,0,Shallotte,Brunswick County,NC,PV2,20114427,0.0962,8855219,0.0423,47707728,0.2282
020,0,Southport,Brunswick County,NC,PV1,123874203,0.1308,63510651,0.0671,224221583,0.2368
020,0,Southport,Brunswick County,NC,PV3,56755589,0.0992,28367295,0.0496,116414681,0.2034
020,0,Southport,Brunswick County,NC,PV2,67122717,0.1791,35143357,0.0938,107946612,0.2881
020,0,St. James,Brunswick County,NC,PV1,119749558,0.0644,49600192,0.0267,480439522,0.2586
020,0,St. James,Brunswick County,NC,PV3,80822358,0.0586,30932704,0.0224,338916477,0.2457
020,0,St. James,Brunswick County,NC,PV2,38927200,0.0813,18667489,0.0390,141564697,0.2956
020,0,Sunset Beach,Brunswick County,NC,PV1,306586666,0.2102,70752489,0.0485,691607209,0.4741
020,0,Sunset Beach,Brunswick County,NC,PV3,142254867,0.1618,29929216,0.0340,351479513,0.3997
020,0,Sunset Beach,Brunswick County,NC,PV2,164485225,0.2837,40955626,0.0706,340452312,0.5873
020,0,Unincorporated Brunswick,Brunswick County,NC,PV1,798317244,0.0891,322595405,0.0360,2464148394,0.2750
020,0,Unincorporated Brunswick,Brunswick County,NC,PV3,366204628,0.0659,126628832,0.0228,1262373421,0.2270
020,0,Unincorporated Brunswick,Brunswick County,NC,PV2,432126878,0.1271,195975226,0.0576,1201894678,0.3535
020,0,Varnamtown,Brunswick County,NC,PV1,4689670,0.0909,1500495,0.0291,12317479,0.2388
020,0,Varnamtown,Brunswick County,NC,PV3,2390156,0.0660,738303,0.0204,7874025,0.2173
020,0,Varnamtown,Brunswick County,NC,PV2,2299538,0.1482,762193,0.0491,4447873,0.2867
020,25,Bald Head Island,Brunswick County,NC,PV1,286278834,0.2418,80272058,0.0678,847569174,0.7160
020,25,Bald Head Island,Brunswick County,NC,PV3,163268657,0.2441,41679289,0.0623,492336044,0.7360
020,25,Bald Head Island,Brunswick County,NC,PV2,123010177,0.2389,38592769,0.0749,355273365,0.6900
020,25,Belville,Brunswick County,NC,PV1,12045064,0.0561,4567927,0.0213,29156983,0.1357
020,25,Belville,Brunswick County,NC,PV3,7103196,0.0502,2321764,0.0164,18576850,0.1313
020,25,Belville,Brunswick County,NC,PV2,4941869,0.0674,2246163,0.0306,10580133,0.1442
020,25,Boiling Spring Lakes,Brunswick County,NC,PV1,1030125,0.0019,100968,0.0002,48181410,0.0873
020,25,Boiling Spring Lakes,Brunswick County,NC,PV3,337698,0.0008,1158,0.0000,25149806,0.0608
020,25,Boiling Spring Lakes,Brunswick County,NC,PV2,692428,0.0050,99810,0.0007,23039410,0.1666
020,25,Bolivia,Brunswick County,NC,PV1,286058,0.0131,0,0.0000,4425428,0.2020
020,25,Bolivia,Brunswick County,NC,PV3,157848,0.0096,0,0.0000,2485221,0.1508
020,25,Bolivia,Brunswick County,NC,PV2,128210,0.0236,0,0.0000,1940207,0.3570
020,25,Calabash,Brunswick County,NC,PV1,12454853,0.0397,6334598,0.0202,54723934,0.1744
020,25,Calabash,Brunswick County,NC,PV3,3816939,0.0212,1917999,0.0106,26496297,0.1469
020,25,Calabash,Brunswick County,NC,PV2,8637914,0.0647,4416599,0.0331,28227636,0.2115
020,25,Carolina Shores,Brunswick County,NC,PV1,0,0.0000,0,0.0000,131685943,0.2560
020,25,Carolina Shores,Brunswick County,NC,PV3,0,0.0000,0,0.0000,106993639,0.2479
020,25,Carolina Shores,Brunswick County,NC,PV2,0,0.0000,0,0.0000,24692304,0.2983
020,25,Caswell Beach,Brunswick County,NC,PV1,91069873,0.4180,22791670,0.1046,161837359,0.7428
020,25,Caswell Beach,Brunswick County,NC,PV3,44950284,0.4151,10870925,0.1004,82278886,0.7597
020,25,Caswell Beach,Brunswick County,NC,PV2,46119589,0.4208,11920745,0.1088,79558860,0.7260
020,25,Holden Beach,Brunswick County,NC,PV1,759382183,0.5818,259120052,0.1985,1184309034,0.9073
020,25,Holden Beach,Brunswick County,NC,PV3,357516576,0.5809,119830176,0.1947,553349552,0.8991
020,25,Holden Beach,Brunswick County,NC,PV2,401865607,0.5826,139289876,0.2019,630959482,0.9147
020,25,Leland,Brunswick County,NC,PV1,55554983,0.0179,29955358,0.0096,217383093,0.0700
020,25,Leland,Brunswick County,NC,PV3,33828350,0.0149,17681327,0.0078,147623879,0.0652
020,25,Leland,Brunswick County,NC,PV2,21752056,0.0259,12297931,0.0146,69788920,0.0831
020,25,Navassa,Brunswick County,NC,PV1,11755870,0.0994,8403485,0.0710,29574757,0.2500
020,25,Navassa,Brunswick County,NC,PV3,5761402,0.0794,4212908,0.0580,15511489,0.2137
020,25,Navassa,Brunswick County,NC,PV2,5994468,0.1312,4190577,0.0917,14063268,0.3077
020,25,Northwest,Brunswick County,NC,PV1,334309,0.0064,0,0.0000,6649409,0.1273
020,25,Northwest,Brunswick County,NC,PV3,59742,0.0022,0,0.0000,2438290,0.0907
020,25,Northwest,Brunswick County,NC,PV2,274567,0.0108,0,0.0000,4211119,0.1661
020,25,Oak Island,Brunswick County,NC,PV1,1004138369,0.3114,299011665,0.0927,1635520976,0.5072
020,25,Oak Island,Brunswick County,NC,PV3,489928975,0.2846,149268601,0.0867,814647765,0.4733
020,25,Oak Island,Brunswick County,NC,PV2,514343805,0.3420,149813662,0.0996,821123680,0.5461
020,25,Ocean Isle Beach,Brunswick County,NC,PV1,1232440194,0.7123,606786234,0.3507,1535068967,0.8872
020,25,Ocean Isle Beach,Brunswick County,NC,PV3,560233900,0.7244,274140415,0.3545,687876007,0.8895
020,25,Ocean Isle Beach,Brunswick County,NC,PV2,672206338,0.7024,332645819,0.3476,847193623,0.8852
020,25,Sandy Creek,Brunswick County,NC,PV1,0,0.0000,0,0.0000,2243228,0.1460
020,25,Sandy Creek,Brunswick County,NC,PV3,0,0.0000,0,0.0000,904472,0.0951
020,25,Sandy Creek,Brunswick County,NC,PV2,0,0.0000,0,0.0000,1338755,0.2287
020,25,Shallotte,Brunswick County,NC,PV1,36893872,0.0513,14505035,0.0202,102455091,0.1425
020,25,Shallotte,Brunswick County,NC,PV3,15421567,0.0301,4365039,0.0085,54133973,0.1058
020,25,Shallotte,Brunswick County,NC,PV2,21678961,0.1037,10195869,0.0488,48797698,0.2334
020,25,Southport,Brunswick County,NC,PV1,142192846,0.1502,76838217,0.0811,236670921,0.2499
020,25,Southport,Brunswick County,NC,PV3,67394121,0.1177,33683552,0.0588,123397530,0.2156
020,25,Southport,Brunswick County,NC,PV2,74895365,0.1999,43154665,0.1152,113413101,0.3026
020,25,St. James,Brunswick County,NC,PV1,142503621,0.0767,61061472,0.0329,547857840,0.2948
020,25,St. James,Brunswick County,NC,PV3,96008030,0.0696,38962109,0.0282,389408737,0.2823
020,25,St. James,Brunswick County,NC,PV2,46495591,0.0971,22099364,0.0461,158512559,0.3310
020,25,Sunset Beach,Brunswick County,NC,PV1,411584401,0.2822,113005158,0.0775,741447575,0.5083
020,25,Sunset Beach,Brunswick County,NC,PV3,195239476,0.2220,47603641,0.0541,377121706,0.4288
020,25,Sunset Beach,Brunswick County,NC,PV2,216498394,0.3735,65541240,0.1131,364695358,0.6291
020,25,Unincorporated Brunswick,Brunswick County,NC,PV1,866278461,0.0967,374226102,0.0418,2523612905,0.2817
020,25,Unincorporated Brunswick,Brunswick County,NC,PV3,396324119,0.0713,149307484,0.0269,1295694956,0.2330
020,25,Unincorporated Brunswick,Brunswick County,NC,PV2,469985231,0.1382,224927747,0.0661,1228038418,0.3612
020,25,Varnamtown,Brunswick County,NC,PV1,5233477,0.1015,2233178,0.0433,13204192,0.2560
020,25,Varnamtown,Brunswick County,NC,PV3,2688819,0.0742,945649,0.0261,8435840,0.2328
020,25,Varnamtown,Brunswick County,NC,PV2,2544812,0.1641,1287529,0.0830,4772846,0.3077
020,50,Bald Head Island,Brunswick County,NC,PV1,401736254,0.3394,136663082,0.1154,923276579,0.7799
020,50,Bald Head Island,Brunswick County,NC,PV3,218060036,0.3260,76673707,0.1146,533395930,0.7974
020,50,Bald Head Island,Brunswick County,NC,PV2,183676218,0.3567,59989376,0.1165,389930731,0.7573
020,50,Belville,Brunswick County,NC,PV1,14766955,0.0687,6025613,0.0280,31289283,0.1456
020,50,Belville,Brunswick County,NC,PV3,8676051,0.0613,3252238,0.0230,20098422,0.1420
020,50,Belville,Brunswick County,NC,PV2,6090905,0.0830,2773375,0.0378,11190861,0.1526
020,50,Boiling Spring Lakes,Brunswick County,NC,PV1,1030125,0.0019,102957,0.0002,48191057,0.0873
020,50,Boiling Spring Lakes,Brunswick County,NC,PV3,337698,0.0008,1185,0.0000,25157994,0.0608
020,50,Boiling Spring Lakes,Brunswick County,NC,PV2,692428,0.0050,101773,0.0007,23040869,0.1666
020,50,Bolivia,Brunswick County,NC,PV1,286058,0.0131,0,0.0000,4425428,0.2020
020,50,Bolivia,Brunswick County,NC,PV3,157848,0.0096,0,0.0000,2485221,0.1508
020,50,Bolivia,Brunswick County,NC,PV2,128210,0.0236,0,0.0000,1940207,0.3570
020,50,Calabash,Brunswick County,NC,PV1,14045799,0.0448,7886863,0.0251,59004683,0.1881
020,50,Calabash,Brunswick County,NC,PV3,4347317,0.0241,2357168,0.0131,28829566,0.1599
020,50,Calabash,Brunswick County,NC,PV2,9698482,0.0727,5529695,0.0414,30175117,0.2261
020,50,Carolina Shores,Brunswick County,NC,PV1,0,0.0000,0,0.0000,131713463,0.2560
020,50,Carolina Shores,Brunswick County,NC,PV3,0,0.0000,0,0.0000,107014740,0.2479
020,50,Carolina Shores,Brunswick County,NC,PV2,0,0.0000,0,0.0000,24698723,0.2984
020,50,Caswell Beach,Brunswick County,NC,PV1,107830451,0.4949,44269804,0.2032,175262126,0.8044
020,50,Caswell Beach,Brunswick County,NC,PV3,53247837,0.4917,22071559,0.2038,88943646,0.8213
020,50,Caswell Beach,Brunswick County,NC,PV2,54582614,0.4980,22198245,0.2026,86320639,0.7876
020,50,Holden Beach,Brunswick County,NC,PV1,932013033,0.7141,368143460,0.2820,1231768090,0.9437
020,50,Holden Beach,Brunswick County,NC,PV3,435184436,0.7071,172307103,0.2800,576858559,0.9373
020,50,Holden Beach,Brunswick County,NC,PV2,496828597,0.7203,195836357,0.2839,654909531,0.9494
020,50,Leland,Brunswick County,NC,PV1,59498259,0.0192,32794942,0.0106,225949611,0.0728
020,50,Leland,Brunswick County,NC,PV3,36513848,0.0161,19433323,0.0086,153572780,0.0678
020,50,Leland,Brunswick County,NC,PV2,23011208,0.0274,13385877,0.0159,72406537,0.0862
020,50,Navassa,Brunswick County,NC,PV1,12138165,0.1026,8677499,0.0734,32486512,0.2747
020,50,Navassa,Brunswick County,NC,PV3,5944528,0.0819,4311649,0.0594,17698903,0.2439
020,50,Navassa,Brunswick County,NC,PV2,6193636,0.1355,4365849,0.0955,14787609,0.3236
020,50,Northwest,Brunswick County,NC,PV1,334309,0.0064,0,0.0000,6649409,0.1273
020,50,Northwest,Brunswick County,NC,PV3,59742,0.0022,0,0.0000,2438290,0.0907
020,50,Northwest,Brunswick County,NC,PV2,274567,0.0108,0,0.0000,4211119,0.1661
020,50,Oak Island,Brunswick County,NC,PV1,1113250566,0.3452,455868949,0.1414,1714616980,0.5317
020,50,Oak Island,Brunswick County,NC,PV3,543053501,0.3155,225588379,0.1311,856985540,0.4979
020,50,Oak Island,Brunswick County,NC,PV2,570341913,0.3793,230363887,0.1532,857896984,0.5705
020,50,Ocean Isle Beach,Brunswick County,NC,PV1,1336442932,0.7724,864482617,0.4996,1585632000,0.9165
020,50,Ocean Isle Beach,Brunswick County,NC,PV3,602623740,0.7792,394952303,0.5107,710311100,0.9185
020,50,Ocean Isle Beach,Brunswick County,NC,PV2,733819445,0.7667,469530314,0.4906,875321611,0.9146
020,50,Sandy Creek,Brunswick County,NC,PV1,0,0.0000,0,0.0000,2243228,0.1460
020,50,Sandy Creek,Brunswick County,NC,PV3,0,0.0000,0,0.0000,904472,0.0951
020,50,Sandy Creek,Brunswick County,NC,PV2,0,0.0000,0,0.0000,1338755,0.2287
020,50,Shallotte,Brunswick County,NC,PV1,40876526,0.0569,18110769,0.0252,105357988,0.1466
020,50,Shallotte,Brunswick County,NC,PV3,17477988,0.0342,5544150,0.0108,55770522,0.1090
020,50,Shallotte,Brunswick County,NC,PV2,23620337,0.1130,12637788,0.0604,50091270,0.2396
020,50,Southport,Brunswick County,NC,PV1,154972200,0.1636,92155801,0.0973,249814004,0.2638
020,50,Southport,Brunswick County,NC,PV3,74130083,0.1295,40856004,0.0714,130565277,0.2281
020,50,Southport,Brunswick County,NC,PV2,80978683,0.2161,51299796,0.1369,119388436,0.3186
020,50,St. James,Brunswick County,NC,PV1,164986186,0.0888,73346523,0.0395,575861730,0.3099
020,50,St. James,Brunswick County,NC,PV3,111168437,0.0806,47494341,0.0344,411241201,0.2981
020,50,St. James,Brunswick County,NC,PV2,53842245,0.1124,25852182,0.0540,164767831,0.3440
020,50,Sunset Beach,Brunswick County,NC,PV1,500289712,0.3430,189074122,0.1296,783595984,0.5372
020,50,Sunset Beach,Brunswick County,NC,PV3,242033491,0.2752,85330843,0.0970,399149236,0.4539
020,50,Sunset Beach,Brunswick County,NC,PV2,258417147,0.4458,103885249,0.1792,384830892,0.6638
020,50,Unincorporated Brunswick,Brunswick County,NC,PV1,933966247,0.1042,446750710,0.0499,2593112580,0.2894
020,50,Unincorporated Brunswick,Brunswick County,NC,PV3,428062340,0.0770,179602521,0.0323,1336613913,0.2404
020,50,Unincorporated Brunswick,Brunswick County,NC,PV2,505936378,0.1488,267157836,0.0786,1256620639,0.3696
020,50,Varnamtown,Brunswick County,NC,PV1,5965664,0.1157,2889669,0.0560,14193638,0.2752
020,50,Varnamtown,Brunswick County,NC,PV3,3104585,0.0857,1189157,0.0328,9033608,0.2493
020,50,Varnamtown,Brunswick County,NC,PV2,2861274,0.1845,1700512,0.1096,5164771,0.3329
020,100,Bald Head Island,Brunswick County,NC,PV1,779339055,0.6583,253828184,0.2144,1014308049,0.8568
020,100,Bald Head Island,Brunswick County,NC,PV3,451594832,0.6751,146409178,0.2189,586757374,0.8771
020,100,Bald Head Island,Brunswick County,NC,PV2,327754815,0.6365,107419006,0.2086,427601437,0.8304
020,100,Belville,Brunswick County,NC,PV1,19644383,0.0914,9248266,0.0430,37459227,0.1744
020,100,Belville,Brunswick County,NC,PV3,12221885,0.0864,5259630,0.0372,24569423,0.1736
020,100,Belville,Brunswick County,NC,PV2,7422498,0.1012,3988636,0.0544,12889803,0.1757
020,100,Boiling Spring Lakes,Brunswick County,NC,PV1,1031357,0.0019,109761,0.0002,48210503,0.0873
020,100,Boiling Spring Lakes,Brunswick County,NC,PV3,338870,0.0008,1260,0.0000,25172078,0.0608
020,100,Boiling Spring Lakes,Brunswick County,NC,PV2,692488,0.0050,108501,0.0008,23046230,0.1667
020,100,Bolivia,Brunswick County,NC,PV1,286058,0.0131,0,0.0000,4425428,0.2020
020,100,Bolivia,Brunswick County,NC,PV3,157848,0.0096,0,0.0000,2485221,0.1508
020,100,Bolivia,Brunswick County,NC,PV2,128210,0.0236,0,0.0000,1940207,0.3570
020,100,Calabash,Brunswick County,NC,PV1,18596496,0.0593,10775571,0.0343,65054361,0.2073
020,100,Calabash,Brunswick County,NC,PV3,5941287,0.0329,3268849,0.0181,31724495,0.1759
020,100,Calabash,Brunswick County,NC,PV2,12655209,0.0948,7506722,0.0563,33329866,0.2498
020,100,Carolina Shores,Brunswick County,NC,PV1,0,0.0000,0,0.0000,131755860,0.2561
020,100,Carolina Shores,Brunswick County,NC,PV3,0,0.0000,0,0.0000,107047603,0.2480
020,100,Carolina Shores,Brunswick County,NC,PV2,0,0.0000,0,0.0000,24708258,0.2985
020,100,Caswell Beach,Brunswick County,NC,PV1,142368454,0.6534,82727999,0.3797,195587328,0.8977
