SS,SLR,Community,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
000,100,River Road,Beaufort County,NC,EM3,9,0.0677,0,0.0000,90,0.6767
000,100,River Road,Beaufort County,NC,EM4,9,0.0423,0,0.0000,41,0.1925
000,100,River Road,Beaufort County,NC,EM5,3,1.0000,0,0.0000,3,1.0000
000,100,River Road,Beaufort County,NC,EM6,5,0.0338,0,0.0000,7,0.0473
000,100,Unincorporated Beaufort,Beaufort County,NC,EM1,168,0.0268,0,0.0000,1612,0.2571
000,100,Unincorporated Beaufort,Beaufort County,NC,EM2,35,0.0191,0,0.0000,470,0.2564
000,100,Unincorporated Beaufort,Beaufort County,NC,EM3,69,0.0567,0,0.0000,362,0.2975
000,100,Unincorporated Beaufort,Beaufort County,NC,EM4,37,0.0290,0,0.0000,377,0.2957
000,100,Unincorporated Beaufort,Beaufort County,NC,EM5,0,0.0000,0,0.0000,200,0.4505
000,100,Unincorporated Beaufort,Beaufort County,NC,EM6,27,0.0180,0,0.0000,203,0.1352
000,100,Washington,Beaufort County,NC,EM1,64,0.0056,0,0.0000,1255,0.1106
000,100,Washington,Beaufort County,NC,EM2,1,0.0002,0,0.0000,536,0.1190
000,100,Washington,Beaufort County,NC,EM3,5,0.0024,0,0.0000,82,0.0392
000,100,Washington,Beaufort County,NC,EM4,54,0.0189,0,0.0000,432,0.1512
000,100,Washington,Beaufort County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
000,100,Washington,Beaufort County,NC,EM6,4,0.0021,0,0.0000,205,0.1093
000,100,Washington Park,Beaufort County,NC,EM1,4,0.1250,0,0.0000,11,0.3438
000,100,Washington Park,Beaufort County,NC,EM2,0,0.0000,0,0.0000,4,1.0000
000,100,Washington Park,Beaufort County,NC,EM3,4,0.2105,0,0.0000,4,0.2105
000,100,Washington Park,Beaufort County,NC,EM4,0,0.0000,0,0.0000,3,0.4286
000,100,Washington Park,Beaufort County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
000,100,Washington Park,Beaufort County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
000,150,Aurora,Beaufort County,NC,EM1,6,0.0513,0,0.0000,18,0.1538
000,150,Aurora,Beaufort County,NC,EM2,6,0.1034,0,0.0000,8,0.1379
000,150,Aurora,Beaufort County,NC,EM3,0,0.0000,0,0.0000,0,0.0000
000,150,Aurora,Beaufort County,NC,EM4,0,0.0000,0,0.0000,10,0.4545
000,150,Aurora,Beaufort County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
000,150,Aurora,Beaufort County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
000,150,Bath,Beaufort County,NC,EM1,0,0.0000,0,0.0000,5,0.0327
000,150,Bath,Beaufort County,NC,EM2,0,0.0000,0,0.0000,0,0.0000
000,150,Bath,Beaufort County,NC,EM3,0,0.0000,0,0.0000,0,0.0000
000,150,Bath,Beaufort County,NC,EM4,0,0.0000,0,0.0000,5,0.0847
000,150,Bath,Beaufort County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
000,150,Bath,Beaufort County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
000,150,Bayview,Beaufort County,NC,EM1,3,0.0366,0,0.0000,9,0.1098
000,150,Bayview,Beaufort County,NC,EM2,0,0.0000,0,0.0000,0,0.0000
000,150,Bayview,Beaufort County,NC,EM3,0,0.0000,0,0.0000,4,1.0000
000,150,Bayview,Beaufort County,NC,EM4,0,0.0000,0,0.0000,2,0.0267
