SS,SLR,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
100,300,Beaufort County,NC,EM4,3732,0.7633,3680,0.7527,3852,0.7879
100,300,Beaufort County,NC,EM5,389,0.7764,358,0.7146,436,0.8703
100,300,Beaufort County,NC,EM6,3173,0.8534,3117,0.8384,3266,0.8784
000,0,Bertie County,NC,EM1,0,0.0000,0,0.0000,387,0.0522
000,0,Bertie County,NC,EM2,0,0.0000,0,0.0000,154,0.0623
000,0,Bertie County,NC,EM3,0,0.0000,0,0.0000,27,0.0582
000,0,Bertie County,NC,EM4,0,0.0000,0,0.0000,115,0.1039
000,0,Bertie County,NC,EM5,0,0.0000,0,0.0000,31,0.0109
000,0,Bertie County,NC,EM6,0,0.0000,0,0.0000,60,0.1163
000,25,Bertie County,NC,EM1,0,0.0000,0,0.0000,387,0.0522
000,25,Bertie County,NC,EM2,0,0.0000,0,0.0000,154,0.0623
000,25,Bertie County,NC,EM3,0,0.0000,0,0.0000,27,0.0582
000,25,Bertie County,NC,EM4,0,0.0000,0,0.0000,115,0.1039
000,25,Bertie County,NC,EM5,0,0.0000,0,0.0000,31,0.0109
000,25,Bertie County,NC,EM6,0,0.0000,0,0.0000,60,0.1163
000,50,Bertie County,NC,EM1,0,0.0000,0,0.0000,387,0.0522
000,50,Bertie County,NC,EM2,0,0.0000,0,0.0000,154,0.0623
000,50,Bertie County,NC,EM3,0,0.0000,0,0.0000,27,0.0582
000,50,Bertie County,NC,EM4,0,0.0000,0,0.0000,115,0.1039
000,50,Bertie County,NC,EM5,0,0.0000,0,0.0000,31,0.0109
000,50,Bertie County,NC,EM6,0,0.0000,0,0.0000,60,0.1163
000,100,Bertie County,NC,EM1,0,0.0000,0,0.0000,419,0.0565
000,100,Bertie County,NC,EM2,0,0.0000,0,0.0000,154,0.0623
000,100,Bertie County,NC,EM3,0,0.0000,0,0.0000,45,0.0970
000,100,Bertie County,NC,EM4,0,0.0000,0,0.0000,120,0.1084
000,100,Bertie County,NC,EM5,0,0.0000,0,0.0000,36,0.0126
000,100,Bertie County,NC,EM6,0,0.0000,0,0.0000,64,0.1240
000,150,Bertie County,NC,EM1,5,0.0007,0,0.0000,771,0.1040
000,150,Bertie County,NC,EM2,0,0.0000,0,0.0000,428,0.1731
000,150,Bertie County,NC,EM3,0,0.0000,0,0.0000,45,0.0970
000,150,Bertie County,NC,EM4,0,0.0000,0,0.0000,187,0.1689
000,150,Bertie County,NC,EM5,5,0.0018,0,0.0000,36,0.0126
000,150,Bertie County,NC,EM6,0,0.0000,0,0.0000,75,0.1453
000,200,Bertie County,NC,EM1,29,0.0039,0,0.0000,894,0.1206
000,200,Bertie County,NC,EM2,0,0.0000,0,0.0000,485,0.1962
000,200,Bertie County,NC,EM3,18,0.0388,0,0.0000,59,0.1272
