SS,SLR,Community,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
000,50,Chocowinity,Beaufort County,NC,LC5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,50,Chocowinity,Beaufort County,NC,LC6,0.0000,0.0000,0.0000,0.0000,0.0063,0.1429
000,50,Chocowinity,Beaufort County,NC,LC7,0.0000,0.0000,0.0000,0.0000,0.0052,0.0276
000,50,Cypress Landing,Beaufort County,NC,LC2,0.0003,0.0009,0.0000,0.0000,0.0010,0.0027
000,50,Cypress Landing,Beaufort County,NC,LC3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,50,Cypress Landing,Beaufort County,NC,LC4,0.0000,0.0000,0.0000,0.0000,0.0125,0.0328
000,50,Cypress Landing,Beaufort County,NC,LC5,0.0000,0.0000,0.0000,0.0000,0.0031,0.0247
000,50,Cypress Landing,Beaufort County,NC,LC6,0.1703,0.2938,0.0111,0.0192,0.3020,0.5210
000,50,Cypress Landing,Beaufort County,NC,LC7,0.0010,0.0016,0.0000,0.0000,0.0090,0.0142
000,50,Pantego,Beaufort County,NC,LC2,0.0010,0.0131,0.0000,0.0000,0.0257,0.3231
000,50,Pantego,Beaufort County,NC,LC3,0.0003,0.0007,0.0000,0.0000,0.0980,0.2043
000,50,Pantego,Beaufort County,NC,LC4,0.0000,0.0000,0.0000,0.0000,0.0031,0.1452
000,50,Pantego,Beaufort County,NC,LC5,0.0000,0.0000,0.0000,0.0000,0.0010,0.0769
000,50,Pantego,Beaufort County,NC,LC6,0.0900,0.6852,0.0000,0.0000,0.1216,0.9259
000,50,Pantego,Beaufort County,NC,LC7,0.0049,0.0628,0.0000,0.0000,0.0170,0.2197
000,50,Pinetown,Beaufort County,NC,LC2,0.0000,0.0000,0.0000,0.0000,0.0014,0.0444
000,50,Pinetown,Beaufort County,NC,LC3,0.0000,0.0000,0.0000,0.0000,0.0278,0.0821
000,50,Pinetown,Beaufort County,NC,LC4,0.0000,0.0000,0.0000,0.0000,0.0080,0.0423
000,50,Pinetown,Beaufort County,NC,LC5,0.0000,0.0000,0.0000,0.0000,0.0003,0.0294
000,50,Pinetown,Beaufort County,NC,LC6,0.0000,0.0000,0.0000,0.0000,0.1254,0.3358
000,50,Pinetown,Beaufort County,NC,LC7,0.0000,0.0000,0.0000,0.0000,0.0035,0.0459
000,50,River Road,Beaufort County,NC,LC2,0.0118,0.0180,0.0007,0.0011,0.1748,0.2656
000,50,River Road,Beaufort County,NC,LC3,0.0049,0.0040,0.0007,0.0006,0.2985,0.2439
000,50,River Road,Beaufort County,NC,LC4,0.0129,0.0154,0.0007,0.0008,0.2394,0.2861
000,50,River Road,Beaufort County,NC,LC5,0.0097,0.0259,0.0017,0.0046,0.1164,0.3102
000,50,River Road,Beaufort County,NC,LC6,0.3312,0.1343,0.0024,0.0010,1.6273,0.6599
000,50,River Road,Beaufort County,NC,LC7,0.0139,0.0094,0.0014,0.0009,0.4191,0.2825
000,50,Unincorporated Beaufort,Beaufort County,NC,LC2,0.2464,0.0215,0.0455,0.0040,3.0479,0.2656
000,50,Unincorporated Beaufort,Beaufort County,NC,LC3,0.3722,0.0017,0.0031,0.0000,104.3077,0.4687
000,50,Unincorporated Beaufort,Beaufort County,NC,LC4,2.1982,0.0095,0.0056,0.0000,104.2013,0.4503
000,50,Unincorporated Beaufort,Beaufort County,NC,LC5,0.2606,0.0036,0.0122,0.0002,30.6053,0.4192
000,50,Unincorporated Beaufort,Beaufort County,NC,LC6,25.7088,0.1142,0.6783,0.0030,160.8915,0.7150
000,50,Unincorporated Beaufort,Beaufort County,NC,LC7,0.2637,0.0077,0.0156,0.0005,10.3393,0.3010
000,50,Washington,Beaufort County,NC,LC2,0.0347,0.0097,0.0184,0.0052,0.7916,0.2218
000,50,Washington,Beaufort County,NC,LC3,0.0017,0.0017,0.0003,0.0003,0.1567,0.1567
000,50,Washington,Beaufort County,NC,LC4,0.0014,0.0023,0.0000,0.0000,0.0698,0.1172
000,50,Washington,Beaufort County,NC,LC5,0.0038,0.0193,0.0010,0.0053,0.0334,0.1684
000,50,Washington,Beaufort County,NC,LC6,0.5490,0.4970,0.0427,0.0387,0.8194,0.7417
000,50,Washington,Beaufort County,NC,LC7,0.0215,0.0122,0.0045,0.0026,0.3371,0.1913
000,50,Washington Park,Beaufort County,NC,LC2,0.0003,0.0048,0.0000,0.0000,0.0309,0.4300
000,50,Washington Park,Beaufort County,NC,LC3,0.0000,0.0000,0.0000,0.0000,0.0003,0.5000
000,50,Washington Park,Beaufort County,NC,LC4,0.0000,0.0000,0.0000,0.0000,0.0101,0.6170
000,50,Washington Park,Beaufort County,NC,LC5,0.0014,0.0909,0.0003,0.0227,0.0101,0.6591
000,50,Washington Park,Beaufort County,NC,LC6,0.0097,0.2545,0.0003,0.0091,0.0288,0.7545
000,50,Washington Park,Beaufort County,NC,LC7,0.0010,0.0088,0.0000,0.0000,0.0605,0.5133
000,100,Aurora,Beaufort County,NC,LC2,0.0042,0.0176,0.0003,0.0015,0.0692,0.2926
000,100,Aurora,Beaufort County,NC,LC3,0.0014,0.0098,0.0000,0.0000,0.0712,0.5000
000,100,Aurora,Beaufort County,NC,LC4,0.0202,0.1620,0.0000,0.0000,0.0928,0.7458
000,100,Aurora,Beaufort County,NC,LC5,0.0038,0.0604,0.0000,0.0000,0.0288,0.4560
000,100,Aurora,Beaufort County,NC,LC6,0.1314,0.8670,0.0069,0.0459,0.1442,0.9518
000,100,Aurora,Beaufort County,NC,LC7,0.0080,0.0343,0.0003,0.0015,0.1067,0.4575
000,100,Bath,Beaufort County,NC,LC2,0.0073,0.0705,0.0063,0.0604,0.0160,0.1544
000,100,Bath,Beaufort County,NC,LC3,0.0028,0.0261,0.0010,0.0098,0.0122,0.1144
000,100,Bath,Beaufort County,NC,LC4,0.0017,0.1724,0.0007,0.0690,0.0024,0.2414
000,100,Bath,Beaufort County,NC,LC5,0.0031,0.3214,0.0003,0.0357,0.0052,0.5357
000,100,Bath,Beaufort County,NC,LC6,0.0243,0.5738,0.0115,0.2705,0.0351,0.8279
000,100,Bath,Beaufort County,NC,LC7,0.0045,0.0445,0.0007,0.0068,0.0129,0.1267
000,100,Bayview,Beaufort County,NC,LC2,0.0219,0.3000,0.0024,0.0333,0.0438,0.6000
000,100,Bayview,Beaufort County,NC,LC3,0.0003,0.0017,0.0000,0.0000,0.0379,0.1829
000,100,Bayview,Beaufort County,NC,LC4,0.0226,0.0790,0.0010,0.0036,0.1192,0.4168
000,100,Bayview,Beaufort County,NC,LC5,0.0090,0.2149,0.0010,0.0248,0.0191,0.4545
000,100,Bayview,Beaufort County,NC,LC6,0.0643,0.3961,0.0066,0.0407,0.1338,0.8244
000,100,Bayview,Beaufort County,NC,LC7,0.0118,0.0443,0.0007,0.0026,0.0792,0.2969
000,100,Belhaven,Beaufort County,NC,LC2,0.3944,0.5863,0.0101,0.0150,0.6661,0.9902
000,100,Belhaven,Beaufort County,NC,LC3,0.0528,0.3502,0.0007,0.0046,0.1508,1.0000
000,100,Belhaven,Beaufort County,NC,LC4,0.0417,0.5854,0.0000,0.0000,0.0712,1.0000
000,100,Belhaven,Beaufort County,NC,LC5,0.0170,0.6282,0.0003,0.0128,0.0271,1.0000
000,100,Belhaven,Beaufort County,NC,LC6,0.3468,0.9292,0.0202,0.0540,0.3729,0.9991
000,100,Belhaven,Beaufort County,NC,LC7,0.1710,0.5528,0.0007,0.0022,0.3086,0.9978
000,100,Chocowinity,Beaufort County,NC,LC2,0.0000,0.0000,0.0000,0.0000,0.0017,0.0048
000,100,Chocowinity,Beaufort County,NC,LC3,0.0000,0.0000,0.0000,0.0000,0.0017,0.0069
000,100,Chocowinity,Beaufort County,NC,LC4,0.0000,0.0000,0.0000,0.0000,0.0003,0.0028
000,100,Chocowinity,Beaufort County,NC,LC5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,100,Chocowinity,Beaufort County,NC,LC6,0.0000,0.0000,0.0000,0.0000,0.0066,0.1508
000,100,Chocowinity,Beaufort County,NC,LC7,0.0000,0.0000,0.0000,0.0000,0.0056,0.0295
000,100,Cypress Landing,Beaufort County,NC,LC2,0.0007,0.0018,0.0000,0.0000,0.0017,0.0046
000,100,Cypress Landing,Beaufort County,NC,LC3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,100,Cypress Landing,Beaufort County,NC,LC4,0.0014,0.0036,0.0000,0.0000,0.0139,0.0365
000,100,Cypress Landing,Beaufort County,NC,LC5,0.0010,0.0082,0.0000,0.0000,0.0038,0.0301
000,100,Cypress Landing,Beaufort County,NC,LC6,0.2342,0.4041,0.0198,0.0342,0.3103,0.5354
000,100,Cypress Landing,Beaufort County,NC,LC7,0.0024,0.0038,0.0000,0.0000,0.0101,0.0159
000,100,Pantego,Beaufort County,NC,LC2,0.0045,0.0568,0.0000,0.0000,0.0334,0.4192
000,100,Pantego,Beaufort County,NC,LC3,0.0010,0.0022,0.0000,0.0000,0.1612,0.3362
