ER,SLR,County,State,DBcode,ELA_value,ELA_pct,ELNA_value,ELNA_pct,ENLA_value,ENLA_pct,ENLNA_value,ENLNA_pct
100,300,Currituck County,NC,PV3,114765820,0.0394,114765820,0.0394,1225899297,0.4204,1228989153,0.4215
100,300,Currituck County,NC,PV2,220071893,0.0751,220071893,0.0751,1433648165,0.4891,1438633118,0.4908
000,000,Dare County,NC,PV1,416938540,0.0237,416938540,0.0237,414918635,0.0236,414918635,0.0236
000,000,Dare County,NC,PV3,164764966,0.0186,164764966,0.0186,166238582,0.0187,166238582,0.0187
000,000,Dare County,NC,PV2,252173574,0.0289,252173574,0.0289,248680053,0.0285,248680053,0.0285
000,025,Dare County,NC,PV1,682501914,0.0388,686740405,0.0390,1243058671,0.0706,1296881465,0.0737
000,025,Dare County,NC,PV3,262614741,0.0296,263876976,0.0298,485714826,0.0548,506665285,0.0571
000,025,Dare County,NC,PV2,419887173,0.0481,422863429,0.0484,757344459,0.0868,790217623,0.0905
000,050,Dare County,NC,PV1,708041955,0.0402,697348336,0.0396,2250689432,0.1279,2381361273,0.1353
000,050,Dare County,NC,PV3,268012327,0.0302,263154925,0.0297,880435569,0.0993,933469835,0.1052
000,050,Dare County,NC,PV2,440029628,0.0504,434193411,0.0497,1370332866,0.1570,1447981387,0.1659
000,100,Dare County,NC,PV1,664773443,0.0378,656721517,0.0373,3900690766,0.2217,4079820435,0.2319
000,100,Dare County,NC,PV3,248170185,0.0280,245245857,0.0276,1593734217,0.1797,1671381342,0.1884
000,100,Dare County,NC,PV2,416603258,0.0477,411475660,0.0471,2307055949,0.2643,2408538492,0.2759
000,150,Dare County,NC,PV1,643514257,0.0366,638772250,0.0363,5488149966,0.3119,5691497568,0.3234
000,150,Dare County,NC,PV3,240517264,0.0271,239312214,0.0270,2342206892,0.2641,2437284142,0.2748
000,150,Dare County,NC,PV2,402996993,0.0462,399460036,0.0458,3146042473,0.3604,3254312826,0.3728
000,200,Dare County,NC,PV1,638992325,0.0363,637863917,0.0362,6557420864,0.3727,6765799981,0.3845
000,200,Dare County,NC,PV3,238476908,0.0269,238557484,0.0269,2872083676,0.3238,2972585871,0.3351
000,200,Dare County,NC,PV2,400515417,0.0459,399306433,0.0457,3685436588,0.4222,3793313511,0.4346
000,300,Dare County,NC,PV1,640856329,0.0364,639972124,0.0364,8321332977,0.4729,8481133902,0.4820
000,300,Dare County,NC,PV3,238922815,0.0269,238905059,0.0269,3785823012,0.4268,3866217453,0.4359
000,300,Dare County,NC,PV2,401933514,0.0460,401067065,0.0459,4535609364,0.5196,4615015849,0.5287
100,000,Dare County,NC,PV1,542390008,0.0308,542390008,0.0308,541228879,0.0308,541228879,0.0308
100,000,Dare County,NC,PV3,212592490,0.0240,212592490,0.0240,214710397,0.0242,214710397,0.0242
100,000,Dare County,NC,PV2,329797518,0.0378,329797518,0.0378,326518482,0.0374,326518482,0.0374
100,025,Dare County,NC,PV1,844417482,0.0480,849772264,0.0483,1435687924,0.0816,1491014980,0.0847
100,025,Dare County,NC,PV3,324688640,0.0366,326248380,0.0368,559753393,0.0631,581254473,0.0655
100,025,Dare County,NC,PV2,519728842,0.0595,523523885,0.0600,875944224,0.1004,909771879,0.1042
100,050,Dare County,NC,PV1,875134278,0.0497,865384752,0.0492,2451730031,0.1393,2581721891,0.1467
100,050,Dare County,NC,PV3,332286320,0.0375,327446307,0.0369,961576371,0.1084,1014531411,0.1144
100,050,Dare County,NC,PV2,542847958,0.0622,537938445,0.0616,1490247662,0.1707,1567288277,0.1796
100,100,Dare County,NC,PV1,832127524,0.0473,824417648,0.0469,4063605906,0.2309,4241581709,0.2410
100,100,Dare County,NC,PV3,312467272,0.0352,309546198,0.0349,1667078868,0.1880,1744468844,0.1967
100,100,Dare County,NC,PV2,519660252,0.0595,514871449,0.0590,2396626438,0.2746,2497212265,0.2861
100,150,Dare County,NC,PV1,810969591,0.0461,806532052,0.0458,5608190934,0.3187,5816573868,0.3305
