ER,SLR,Community,County,State,DBcode,ELA_value,ELA_pct,ELNA_value,ELNA_pct,ENLA_value,ENLA_pct,ENLNA_value,ENLNA_pct
000,100,Hatteras,Dare County,NC,RE7,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Hatteras,Dare County,NC,RE8,0,0.0371,0,0.0371,1,0.0532,1,0.0532
000,100,Hatteras,Dare County,NC,RE20,10,0.0120,10,0.0120,110,0.1353,110,0.1353
000,100,Hatteras,Dare County,NC,RE21,1,0.0023,1,0.0023,11,0.0447,11,0.0447
000,100,Hatteras,Dare County,NC,RE22,9,0.0164,9,0.0164,99,0.1760,99,0.1760
000,100,Kill Devil Hills,Dare County,NC,RE1,14,0.0018,13,0.0017,142,0.0185,169,0.0221
000,100,Kill Devil Hills,Dare County,NC,RE2,1,0.0021,1,0.0021,14,0.0220,17,0.0255
000,100,Kill Devil Hills,Dare County,NC,RE3,13,0.0018,13,0.0018,136,0.0192,162,0.0230
000,100,Kill Devil Hills,Dare County,NC,RE4,0,0.0009,0,0.0009,1,0.0050,1,0.0053
000,100,Kill Devil Hills,Dare County,NC,RE5,0,0.0000,0,0.0000,4,0.0276,5,0.0330
000,100,Kill Devil Hills,Dare County,NC,RE6,0,0.0000,0,0.0000,1,0.0067,1,0.0097
000,100,Kill Devil Hills,Dare County,NC,RE7,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Kill Devil Hills,Dare County,NC,RE8,1,0.0024,1,0.0024,10,0.0184,12,0.0204
000,100,Kill Devil Hills,Dare County,NC,RE20,129,0.0184,126,0.0179,752,0.1071,811,0.1155
000,100,Kill Devil Hills,Dare County,NC,RE21,5,0.0015,5,0.0015,76,0.0229,91,0.0276
000,100,Kill Devil Hills,Dare County,NC,RE22,124,0.0334,121,0.0325,676,0.1815,720,0.1932
000,100,Kitty Hawk,Dare County,NC,RE1,3,0.0009,3,0.0009,214,0.0580,232,0.0628
000,100,Kitty Hawk,Dare County,NC,RE2,0,0.0000,0,0.0000,16,0.0900,19,0.1047
000,100,Kitty Hawk,Dare County,NC,RE3,3,0.0008,3,0.0008,206,0.0576,223,0.0623
000,100,Kitty Hawk,Dare County,NC,RE4,1,0.0129,1,0.0129,3,0.0732,4,0.0797
000,100,Kitty Hawk,Dare County,NC,RE5,0,0.0000,0,0.0000,11,0.1388,12,0.1569
000,100,Kitty Hawk,Dare County,NC,RE6,0,0.0000,0,0.0000,5,0.0875,5,0.0963
000,100,Kitty Hawk,Dare County,NC,RE7,0,0.0000,0,0.0000,0,0.0171,0,0.0373
000,100,Kitty Hawk,Dare County,NC,RE8,0,0.0000,0,0.0000,12,0.0830,14,0.0946
000,100,Kitty Hawk,Dare County,NC,RE20,72,0.0224,72,0.0224,749,0.2337,783,0.2442
000,100,Kitty Hawk,Dare County,NC,RE21,4,0.0027,4,0.0027,115,0.0731,122,0.0774
000,100,Kitty Hawk,Dare County,NC,RE22,68,0.0414,68,0.0414,634,0.3884,661,0.4049
000,100,Nags Head,Dare County,NC,RE1,40,0.0127,40,0.0125,209,0.0659,235,0.0743
000,100,Nags Head,Dare County,NC,RE2,1,0.0046,1,0.0045,6,0.0540,7,0.0645
000,100,Nags Head,Dare County,NC,RE3,40,0.0131,40,0.0129,202,0.0660,227,0.0741
000,100,Nags Head,Dare County,NC,RE4,0,0.0000,0,0.0000,4,0.1007,5,0.1342
000,100,Nags Head,Dare County,NC,RE5,1,0.0094,1,0.0094,3,0.0611,4,0.0755
000,100,Nags Head,Dare County,NC,RE6,0,0.0082,0,0.0080,3,0.0717,3,0.0835
000,100,Nags Head,Dare County,NC,RE7,0,0.0237,0,0.0237,2,0.4081,2,0.4471
000,100,Nags Head,Dare County,NC,RE8,1,0.0052,1,0.0052,7,0.0601,8,0.0703
000,100,Nags Head,Dare County,NC,RE20,372,0.0726,368,0.0717,1402,0.2733,1499,0.2923
000,100,Nags Head,Dare County,NC,RE21,21,0.0150,21,0.0148,117,0.0834,130,0.0924
000,100,Nags Head,Dare County,NC,RE22,351,0.0944,347,0.0933,1284,0.3452,1369,0.3680
000,100,Rodanthe,Dare County,NC,RE1,8,0.0390,8,0.0390,58,0.2704,58,0.2704
000,100,Rodanthe,Dare County,NC,RE2,0,0.0376,0,0.0376,4,0.4820,4,0.4820
000,100,Rodanthe,Dare County,NC,RE3,8,0.0395,8,0.0395,56,0.2681,56,0.2681
000,100,Rodanthe,Dare County,NC,RE4,0,0.0000,0,0.0000,1,0.6018,1,0.6018
000,100,Rodanthe,Dare County,NC,RE5,0,0.0000,0,0.0000,3,0.4109,3,0.4109
000,100,Rodanthe,Dare County,NC,RE6,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Rodanthe,Dare County,NC,RE7,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Rodanthe,Dare County,NC,RE8,0,0.0334,0,0.0334,5,0.5999,5,0.5999
000,100,Rodanthe,Dare County,NC,RE20,39,0.0739,39,0.0739,217,0.4088,217,0.4088
000,100,Rodanthe,Dare County,NC,RE21,4,0.0443,4,0.0443,25,0.2460,25,0.2460
000,100,Rodanthe,Dare County,NC,RE22,35,0.0807,35,0.0807,192,0.4466,192,0.4466
000,100,Salvo,Dare County,NC,RE1,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Salvo,Dare County,NC,RE2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Salvo,Dare County,NC,RE3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Salvo,Dare County,NC,RE4,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Salvo,Dare County,NC,RE5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Salvo,Dare County,NC,RE6,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Salvo,Dare County,NC,RE7,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Salvo,Dare County,NC,RE8,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Salvo,Dare County,NC,RE20,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Salvo,Dare County,NC,RE21,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Salvo,Dare County,NC,RE22,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Southern Shores,Dare County,NC,RE1,14,0.0045,14,0.0045,120,0.0389,125,0.0406
000,100,Southern Shores,Dare County,NC,RE2,0,0.0000,0,0.0000,1,0.0226,2,0.0252
000,100,Southern Shores,Dare County,NC,RE3,14,0.0045,14,0.0045,117,0.0389,123,0.0406
000,100,Southern Shores,Dare County,NC,RE4,0,0.0069,0,0.0069,4,0.1054,4,0.1090
000,100,Southern Shores,Dare County,NC,RE5,0,0.0036,0,0.0036,2,0.0321,2,0.0350
000,100,Southern Shores,Dare County,NC,RE6,0,0.0009,0,0.0009,2,0.0418,2,0.0441
000,100,Southern Shores,Dare County,NC,RE7,0,0.0000,0,0.0000,1,0.2262,1,0.2311
000,100,Southern Shores,Dare County,NC,RE8,1,0.0103,1,0.0103,5,0.0595,5,0.0614
000,100,Southern Shores,Dare County,NC,RE20,45,0.0178,45,0.0178,305,0.1216,314,0.1254
000,100,Southern Shores,Dare County,NC,RE21,6,0.0047,6,0.0047,53,0.0391,55,0.0407
000,100,Southern Shores,Dare County,NC,RE22,38,0.0333,38,0.0333,252,0.2186,259,0.2251
000,100,Unincorporated Dare,Dare County,NC,RE1,1,0.0001,1,0.0001,3,0.0003,3,0.0003
000,100,Unincorporated Dare,Dare County,NC,RE2,0,0.0002,0,0.0002,1,0.0008,1,0.0008
000,100,Unincorporated Dare,Dare County,NC,RE3,0,0.0001,0,0.0001,1,0.0002,1,0.0002
000,100,Unincorporated Dare,Dare County,NC,RE4,0,0.0004,0,0.0004,1,0.0014,1,0.0014
000,100,Unincorporated Dare,Dare County,NC,RE5,0,0.0010,0,0.0010,1,0.0029,1,0.0029
000,100,Unincorporated Dare,Dare County,NC,RE6,0,0.0000,0,0.0000,0,0.0003,0,0.0003
000,100,Unincorporated Dare,Dare County,NC,RE7,0,0.0000,0,0.0000,0,0.0016,0,0.0016
000,100,Unincorporated Dare,Dare County,NC,RE8,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Unincorporated Dare,Dare County,NC,RE20,3,0.0005,3,0.0005,8,0.0016,8,0.0016
000,100,Unincorporated Dare,Dare County,NC,RE21,1,0.0002,1,0.0002,3,0.0007,3,0.0007
000,100,Unincorporated Dare,Dare County,NC,RE22,2,0.0017,2,0.0017,6,0.0049,6,0.0049
000,100,Waves,Dare County,NC,RE1,0,0.0000,0,0.0000,12,0.0683,12,0.0683
000,100,Waves,Dare County,NC,RE2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Waves,Dare County,NC,RE3,0,0.0000,0,0.0000,12,0.0687,12,0.0687
000,100,Waves,Dare County,NC,RE4,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Waves,Dare County,NC,RE5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Waves,Dare County,NC,RE6,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Waves,Dare County,NC,RE7,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Waves,Dare County,NC,RE8,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Waves,Dare County,NC,RE20,0,0.0000,0,0.0000,29,0.0804,29,0.0803
000,100,Waves,Dare County,NC,RE21,0,0.0000,0,0.0000,5,0.0637,5,0.0637
000,100,Waves,Dare County,NC,RE22,0,0.0000,0,0.0000,24,0.0852,24,0.0851
000,150,Avon,Dare County,NC,RE1,1,0.0006,1,0.0006,90,0.1078,104,0.1245
000,150,Avon,Dare County,NC,RE2,0,0.0001,0,0.0001,6,0.1770,6,0.1805
000,150,Avon,Dare County,NC,RE3,1,0.0006,1,0.0006,88,0.1102,102,0.1273
000,150,Avon,Dare County,NC,RE4,0,0.0007,0,0.0007,1,0.0765,1,0.0942
000,150,Avon,Dare County,NC,RE5,0,0.0000,0,0.0000,2,0.1761,2,0.1761
000,150,Avon,Dare County,NC,RE6,0,0.0000,0,0.0000,0,0.0075,0,0.0075
000,150,Avon,Dare County,NC,RE7,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,150,Avon,Dare County,NC,RE8,0,0.0002,0,0.0002,1,0.0312,1,0.0355
000,150,Avon,Dare County,NC,RE20,3,0.0016,3,0.0016,380,0.2331,449,0.2751
000,150,Avon,Dare County,NC,RE21,0,0.0005,0,0.0005,43,0.1040,49,0.1185
000,150,Avon,Dare County,NC,RE22,2,0.0019,2,0.0019,337,0.2768,400,0.3282
000,150,Buxton,Dare County,NC,RE1,12,0.0098,12,0.0098,84,0.0715,85,0.0716
000,150,Buxton,Dare County,NC,RE2,1,0.0165,1,0.0165,11,0.1322,11,0.1322
000,150,Buxton,Dare County,NC,RE3,9,0.0083,9,0.0083,72,0.0643,72,0.0644
000,150,Buxton,Dare County,NC,RE4,0,0.0000,0,0.0000,4,0.2765,4,0.2765
000,150,Buxton,Dare County,NC,RE5,3,0.0919,3,0.0919,10,0.2856,10,0.2856
000,150,Buxton,Dare County,NC,RE6,1,0.1506,1,0.1506,2,0.4702,2,0.4702
000,150,Buxton,Dare County,NC,RE7,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,150,Buxton,Dare County,NC,RE8,1,0.0193,1,0.0193,11,0.1452,11,0.1452
000,150,Buxton,Dare County,NC,RE20,20,0.0210,20,0.0210,128,0.1364,128,0.1365
000,150,Buxton,Dare County,NC,RE21,2,0.0044,2,0.0044,24,0.0432,24,0.0432
000,150,Buxton,Dare County,NC,RE22,17,0.0444,17,0.0444,105,0.2668,105,0.2669
000,150,Duck,Dare County,NC,RE1,31,0.0418,31,0.0418,293,0.3947,302,0.4073
000,150,Duck,Dare County,NC,RE2,0,0.0123,0,0.0123,9,0.5463,9,0.5628
000,150,Duck,Dare County,NC,RE3,31,0.0426,31,0.0426,288,0.3961,297,0.4085
000,150,Duck,Dare County,NC,RE4,0,0.0000,0,0.0000,1,0.4461,1,0.4717
000,150,Duck,Dare County,NC,RE5,0,0.0000,0,0.0000,0,0.0540,0,0.0609
000,150,Duck,Dare County,NC,RE6,0,0.0110,0,0.0110,3,0.3759,4,0.3961
000,150,Duck,Dare County,NC,RE7,0,0.0000,0,0.0000,2,0.8349,2,0.8729
000,150,Duck,Dare County,NC,RE8,1,0.0314,1,0.0314,10,0.4048,10,0.4190
000,150,Duck,Dare County,NC,RE20,119,0.0482,119,0.0482,1022,0.4154,1051,0.4271
000,150,Duck,Dare County,NC,RE21,16,0.0451,16,0.0451,149,0.4083,155,0.4240
000,150,Duck,Dare County,NC,RE22,102,0.0487,102,0.0487,873,0.4166,896,0.4276
000,150,Frisco,Dare County,NC,RE1,0,0.0004,0,0.0004,41,0.0410,41,0.0410
000,150,Frisco,Dare County,NC,RE2,0,0.0025,0,0.0025,8,0.1881,8,0.1881
000,150,Frisco,Dare County,NC,RE3,0,0.0004,0,0.0004,39,0.0398,39,0.0398
000,150,Frisco,Dare County,NC,RE4,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,150,Frisco,Dare County,NC,RE5,0,0.0013,0,0.0013,2,0.0955,2,0.0955
000,150,Frisco,Dare County,NC,RE6,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,150,Frisco,Dare County,NC,RE7,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,150,Frisco,Dare County,NC,RE8,0,0.0015,0,0.0015,6,0.1829,6,0.1829
000,150,Frisco,Dare County,NC,RE20,1,0.0008,1,0.0008,125,0.1152,125,0.1152
000,150,Frisco,Dare County,NC,RE21,0,0.0002,0,0.0002,23,0.0473,23,0.0473
000,150,Frisco,Dare County,NC,RE22,1,0.0012,1,0.0012,102,0.1715,102,0.1715
000,150,Hatteras,Dare County,NC,RE1,3,0.0046,3,0.0046,60,0.1035,60,0.1035
000,150,Hatteras,Dare County,NC,RE2,0,0.0371,0,0.0371,1,0.0532,1,0.0532
000,150,Hatteras,Dare County,NC,RE3,2,0.0032,2,0.0032,58,0.1038,58,0.1038
000,150,Hatteras,Dare County,NC,RE4,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,150,Hatteras,Dare County,NC,RE5,1,0.0519,1,0.0519,2,0.1845,2,0.1845
000,150,Hatteras,Dare County,NC,RE6,0,0.0556,0,0.0556,1,0.0968,1,0.0968
000,150,Hatteras,Dare County,NC,RE7,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,150,Hatteras,Dare County,NC,RE8,0,0.0371,0,0.0371,1,0.0532,1,0.0532
000,150,Hatteras,Dare County,NC,RE20,10,0.0120,10,0.0120,193,0.2377,193,0.2377
000,150,Hatteras,Dare County,NC,RE21,1,0.0023,1,0.0023,24,0.0965,24,0.0965
000,150,Hatteras,Dare County,NC,RE22,9,0.0164,9,0.0164,169,0.3012,169,0.3012
000,150,Kill Devil Hills,Dare County,NC,RE1,12,0.0016,12,0.0015,351,0.0459,402,0.0526
000,150,Kill Devil Hills,Dare County,NC,RE2,1,0.0021,1,0.0021,35,0.0533,40,0.0608
000,150,Kill Devil Hills,Dare County,NC,RE3,12,0.0016,11,0.0016,334,0.0472,379,0.0536
000,150,Kill Devil Hills,Dare County,NC,RE4,0,0.0009,0,0.0009,4,0.0220,5,0.0323
000,150,Kill Devil Hills,Dare County,NC,RE5,0,0.0000,0,0.0000,11,0.0727,13,0.0818
000,150,Kill Devil Hills,Dare County,NC,RE6,0,0.0000,0,0.0000,5,0.0331,7,0.0451
000,150,Kill Devil Hills,Dare County,NC,RE7,0,0.0000,0,0.0000,0,0.0002,0,0.0026
000,150,Kill Devil Hills,Dare County,NC,RE8,1,0.0024,1,0.0024,19,0.0336,23,0.0404
000,150,Kill Devil Hills,Dare County,NC,RE20,114,0.0163,109,0.0155,1190,0.1695,1276,0.1817
000,150,Kill Devil Hills,Dare County,NC,RE21,5,0.0015,5,0.0015,181,0.0549,198,0.0602
000,150,Kill Devil Hills,Dare County,NC,RE22,109,0.0294,104,0.0280,1009,0.2709,1077,0.2892
000,150,Kitty Hawk,Dare County,NC,RE1,3,0.0009,3,0.0009,377,0.1022,388,0.1052
000,150,Kitty Hawk,Dare County,NC,RE2,0,0.0000,0,0.0000,42,0.2319,44,0.2412
000,150,Kitty Hawk,Dare County,NC,RE3,3,0.0008,3,0.0008,354,0.0991,364,0.1018
000,150,Kitty Hawk,Dare County,NC,RE4,1,0.0129,1,0.0129,8,0.1838,9,0.1978
000,150,Kitty Hawk,Dare County,NC,RE5,0,0.0000,0,0.0000,24,0.3135,25,0.3189
000,150,Kitty Hawk,Dare County,NC,RE6,0,0.0000,0,0.0000,14,0.2418,14,0.2549
000,150,Kitty Hawk,Dare County,NC,RE7,0,0.0000,0,0.0000,2,0.2047,2,0.2266
000,150,Kitty Hawk,Dare County,NC,RE8,0,0.0000,0,0.0000,32,0.2246,34,0.2361
000,150,Kitty Hawk,Dare County,NC,RE20,72,0.0224,72,0.0224,1028,0.3206,1054,0.3287
000,150,Kitty Hawk,Dare County,NC,RE21,4,0.0027,4,0.0027,177,0.1122,181,0.1152
000,150,Kitty Hawk,Dare County,NC,RE22,68,0.0414,68,0.0414,852,0.5214,873,0.5345
000,150,Nags Head,Dare County,NC,RE1,40,0.0125,40,0.0125,439,0.1386,481,0.1520
000,150,Nags Head,Dare County,NC,RE2,1,0.0045,1,0.0045,15,0.1320,17,0.1475
000,150,Nags Head,Dare County,NC,RE3,40,0.0129,40,0.0129,420,0.1371,460,0.1503
000,150,Nags Head,Dare County,NC,RE4,0,0.0000,0,0.0000,12,0.3027,13,0.3378
000,150,Nags Head,Dare County,NC,RE5,1,0.0093,1,0.0093,11,0.1913,12,0.2105
000,150,Nags Head,Dare County,NC,RE6,0,0.0079,0,0.0079,5,0.1439,6,0.1522
000,150,Nags Head,Dare County,NC,RE7,0,0.0237,0,0.0237,3,0.6969,3,0.7298
000,150,Nags Head,Dare County,NC,RE8,1,0.0052,1,0.0052,16,0.1375,18,0.1532
000,150,Nags Head,Dare County,NC,RE20,367,0.0716,367,0.0716,2077,0.4048,2180,0.4250
000,150,Nags Head,Dare County,NC,RE21,21,0.0148,21,0.0148,240,0.1707,260,0.1846
000,150,Nags Head,Dare County,NC,RE22,347,0.0931,347,0.0931,1836,0.4935,1920,0.5160
000,150,Rodanthe,Dare County,NC,RE1,8,0.0390,8,0.0390,87,0.4075,87,0.4075
000,150,Rodanthe,Dare County,NC,RE2,0,0.0376,0,0.0376,5,0.6434,5,0.6434
000,150,Rodanthe,Dare County,NC,RE3,8,0.0395,8,0.0395,85,0.4038,85,0.4038
000,150,Rodanthe,Dare County,NC,RE4,0,0.0000,0,0.0000,1,1.0000,1,1.0000
000,150,Rodanthe,Dare County,NC,RE5,0,0.0000,0,0.0000,5,0.7367,5,0.7367
000,150,Rodanthe,Dare County,NC,RE6,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,150,Rodanthe,Dare County,NC,RE7,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,150,Rodanthe,Dare County,NC,RE8,0,0.0334,0,0.0334,7,0.7365,7,0.7365
000,150,Rodanthe,Dare County,NC,RE20,39,0.0739,39,0.0739,285,0.5380,285,0.5380
000,150,Rodanthe,Dare County,NC,RE21,4,0.0443,4,0.0443,40,0.4010,40,0.4010
000,150,Rodanthe,Dare County,NC,RE22,35,0.0807,35,0.0807,245,0.5698,245,0.5698
000,150,Salvo,Dare County,NC,RE1,0,0.0000,0,0.0000,0,0.0008,5,0.0159
000,150,Salvo,Dare County,NC,RE2,0,0.0000,0,0.0000,0,0.0005,0,0.0112
000,150,Salvo,Dare County,NC,RE3,0,0.0000,0,0.0000,0,0.0008,5,0.0163
000,150,Salvo,Dare County,NC,RE4,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,150,Salvo,Dare County,NC,RE5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,150,Salvo,Dare County,NC,RE6,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,150,Salvo,Dare County,NC,RE7,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,150,Salvo,Dare County,NC,RE8,0,0.0000,0,0.0000,0,0.0003,0,0.0064
000,150,Salvo,Dare County,NC,RE20,0,0.0000,0,0.0000,1,0.0010,13,0.0206
000,150,Salvo,Dare County,NC,RE21,0,0.0000,0,0.0000,0,0.0009,2,0.0188
000,150,Salvo,Dare County,NC,RE22,0,0.0000,0,0.0000,1,0.0010,10,0.0210
000,150,Southern Shores,Dare County,NC,RE1,14,0.0045,14,0.0045,220,0.0712,226,0.0733
000,150,Southern Shores,Dare County,NC,RE2,0,0.0000,0,0.0000,5,0.0730,5,0.0762
000,150,Southern Shores,Dare County,NC,RE3,14,0.0045,14,0.0045,215,0.0712,221,0.0733
000,150,Southern Shores,Dare County,NC,RE4,0,0.0069,0,0.0069,6,0.1634,6,0.1669
000,150,Southern Shores,Dare County,NC,RE5,0,0.0036,0,0.0036,3,0.0636,3,0.0670
000,150,Southern Shores,Dare County,NC,RE6,0,0.0009,0,0.0009,5,0.0951,5,0.0976
000,150,Southern Shores,Dare County,NC,RE7,0,0.0000,0,0.0000,1,0.3215,1,0.3232
000,150,Southern Shores,Dare County,NC,RE8,1,0.0103,1,0.0103,8,0.0987,8,0.1015
000,150,Southern Shores,Dare County,NC,RE20,45,0.0178,45,0.0178,456,0.1821,469,0.1871
000,150,Southern Shores,Dare County,NC,RE21,6,0.0047,6,0.0047,100,0.0736,103,0.0758
000,150,Southern Shores,Dare County,NC,RE22,38,0.0333,38,0.0333,357,0.3099,366,0.3182
000,150,Unincorporated Dare,Dare County,NC,RE1,1,0.0001,1,0.0001,3,0.0003,3,0.0003
000,150,Unincorporated Dare,Dare County,NC,RE2,0,0.0002,0,0.0002,1,0.0009,1,0.0009
000,150,Unincorporated Dare,Dare County,NC,RE3,0,0.0001,0,0.0001,2,0.0002,2,0.0002
000,150,Unincorporated Dare,Dare County,NC,RE4,0,0.0004,0,0.0004,1,0.0017,1,0.0017
000,150,Unincorporated Dare,Dare County,NC,RE5,0,0.0010,0,0.0010,1,0.0032,1,0.0032
000,150,Unincorporated Dare,Dare County,NC,RE6,0,0.0000,0,0.0000,0,0.0011,0,0.0011
000,150,Unincorporated Dare,Dare County,NC,RE7,0,0.0000,0,0.0000,0,0.0054,0,0.0054
000,150,Unincorporated Dare,Dare County,NC,RE8,0,0.0000,0,0.0000,0,0.0001,0,0.0001
000,150,Unincorporated Dare,Dare County,NC,RE20,3,0.0005,3,0.0005,9,0.0017,9,0.0017
000,150,Unincorporated Dare,Dare County,NC,RE21,1,0.0002,1,0.0002,3,0.0007,3,0.0007
000,150,Unincorporated Dare,Dare County,NC,RE22,2,0.0017,2,0.0017,6,0.0052,6,0.0052
000,150,Waves,Dare County,NC,RE1,0,0.0000,0,0.0000,29,0.1674,29,0.1694
000,150,Waves,Dare County,NC,RE2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,150,Waves,Dare County,NC,RE3,0,0.0000,0,0.0000,29,0.1684,29,0.1703
000,150,Waves,Dare County,NC,RE4,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,150,Waves,Dare County,NC,RE5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,150,Waves,Dare County,NC,RE6,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,150,Waves,Dare County,NC,RE7,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,150,Waves,Dare County,NC,RE8,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,150,Waves,Dare County,NC,RE20,0,0.0000,0,0.0000,71,0.1971,72,0.1993
000,150,Waves,Dare County,NC,RE21,0,0.0000,0,0.0000,13,0.1562,13,0.1580
000,150,Waves,Dare County,NC,RE22,0,0.0000,0,0.0000,59,0.2088,59,0.2113
000,200,Avon,Dare County,NC,RE1,1,0.0006,1,0.0006,132,0.1581,160,0.1923
000,200,Avon,Dare County,NC,RE2,0,0.0001,0,0.0001,7,0.2054,9,0.2794
000,200,Avon,Dare County,NC,RE3,1,0.0006,1,0.0006,129,0.1609,156,0.1942
000,200,Avon,Dare County,NC,RE4,0,0.0007,0,0.0007,1,0.1046,2,0.1217
000,200,Avon,Dare County,NC,RE5,0,0.0000,0,0.0000,2,0.1904,4,0.3200
000,200,Avon,Dare County,NC,RE6,0,0.0000,0,0.0000,0,0.0187,0,0.0187
000,200,Avon,Dare County,NC,RE7,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,200,Avon,Dare County,NC,RE8,0,0.0002,0,0.0002,2,0.0657,3,0.1274
000,200,Avon,Dare County,NC,RE20,3,0.0016,3,0.0016,522,0.3202,611,0.3744
000,200,Avon,Dare County,NC,RE21,0,0.0005,0,0.0005,61,0.1467,68,0.1649
000,200,Avon,Dare County,NC,RE22,2,0.0019,2,0.0019,462,0.3791,543,0.4454
000,200,Buxton,Dare County,NC,RE1,12,0.0098,12,0.0098,111,0.0939,111,0.0940
000,200,Buxton,Dare County,NC,RE2,1,0.0165,1,0.0165,14,0.1632,14,0.1632
000,200,Buxton,Dare County,NC,RE3,9,0.0083,9,0.0083,96,0.0859,96,0.0860
000,200,Buxton,Dare County,NC,RE4,0,0.0000,0,0.0000,5,0.3040,5,0.3040
000,200,Buxton,Dare County,NC,RE5,3,0.0919,3,0.0919,10,0.2857,10,0.2857
000,200,Buxton,Dare County,NC,RE6,1,0.1506,1,0.1506,3,0.5264,3,0.5264
000,200,Buxton,Dare County,NC,RE7,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,200,Buxton,Dare County,NC,RE8,1,0.0193,1,0.0193,14,0.1869,14,0.1871
000,200,Buxton,Dare County,NC,RE20,20,0.0210,20,0.0210,151,0.1607,151,0.1609
000,200,Buxton,Dare County,NC,RE21,2,0.0044,2,0.0044,35,0.0640,35,0.0641
000,200,Buxton,Dare County,NC,RE22,17,0.0444,17,0.0444,116,0.2959,116,0.2962
000,200,Duck,Dare County,NC,RE1,31,0.0418,31,0.0418,369,0.4980,378,0.5088
000,200,Duck,Dare County,NC,RE2,0,0.0123,0,0.0123,11,0.6879,11,0.6998
000,200,Duck,Dare County,NC,RE3,31,0.0426,31,0.0426,362,0.4988,370,0.5094
000,200,Duck,Dare County,NC,RE4,0,0.0000,0,0.0000,2,0.6168,2,0.6303
000,200,Duck,Dare County,NC,RE5,0,0.0000,0,0.0000,1,0.1829,1,0.2165
000,200,Duck,Dare County,NC,RE6,0,0.0110,0,0.0110,4,0.4816,4,0.4978
000,200,Duck,Dare County,NC,RE7,0,0.0000,0,0.0000,2,0.9708,2,0.9849
000,200,Duck,Dare County,NC,RE8,1,0.0314,1,0.0314,13,0.5326,13,0.5474
000,200,Duck,Dare County,NC,RE20,119,0.0482,119,0.0482,1277,0.5188,1305,0.5303
000,200,Duck,Dare County,NC,RE21,16,0.0451,16,0.0451,189,0.5185,194,0.5310
000,200,Duck,Dare County,NC,RE22,102,0.0487,102,0.0487,1087,0.5188,1111,0.5302
000,200,Frisco,Dare County,NC,RE1,0,0.0004,0,0.0004,54,0.0545,54,0.0545
000,200,Frisco,Dare County,NC,RE2,0,0.0025,0,0.0025,8,0.2115,8,0.2115
000,200,Frisco,Dare County,NC,RE3,0,0.0004,0,0.0004,51,0.0527,51,0.0527
000,200,Frisco,Dare County,NC,RE4,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,200,Frisco,Dare County,NC,RE5,0,0.0013,0,0.0013,2,0.1246,2,0.1246
000,200,Frisco,Dare County,NC,RE6,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,200,Frisco,Dare County,NC,RE7,0,0.0000,0,0.0000,0,0.0000,0,0.0000
