ER,SLR,County,State,DBcode,ELA_value,ELA_pct,ELNA_value,ELNA_pct,ENLA_value,ENLA_pct,ENLNA_value,ENLNA_pct
100,200,Currituck County,NC,EM2,3,0.0013,3,0.0013,45,0.0196,45,0.0196
100,200,Currituck County,NC,EM3,0,0.0000,0,0.0000,7,0.0050,7,0.0050
100,200,Currituck County,NC,EM4,1,0.0002,1,0.0002,95,0.0229,95,0.0229
100,200,Currituck County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,200,Currituck County,NC,EM6,0,0.0000,0,0.0000,11,0.0066,11,0.0066
100,300,Currituck County,NC,EM1,4,0.0004,4,0.0004,1143,0.1195,1143,0.1195
100,300,Currituck County,NC,EM2,3,0.0013,3,0.0013,167,0.0728,167,0.0728
100,300,Currituck County,NC,EM3,0,0.0000,0,0.0000,51,0.0366,51,0.0366
100,300,Currituck County,NC,EM4,1,0.0002,1,0.0002,615,0.1484,615,0.1484
100,300,Currituck County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,300,Currituck County,NC,EM6,0,0.0000,0,0.0000,310,0.1854,310,0.1854
000,000,Dare County,NC,EM1,4,0.0001,4,0.0001,4,0.0001,4,0.0001
000,000,Dare County,NC,EM2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,000,Dare County,NC,EM3,4,0.0014,4,0.0014,4,0.0014,4,0.0014
000,000,Dare County,NC,EM4,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,000,Dare County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,000,Dare County,NC,EM6,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,025,Dare County,NC,EM1,21,0.0008,21,0.0008,119,0.0044,194,0.0071
000,025,Dare County,NC,EM2,0,0.0000,0,0.0000,5,0.0008,9,0.0015
000,025,Dare County,NC,EM3,4,0.0014,4,0.0014,6,0.0021,6,0.0021
000,025,Dare County,NC,EM4,17,0.0013,17,0.0013,108,0.0084,179,0.0140
000,025,Dare County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,025,Dare County,NC,EM6,0,0.0000,0,0.0000,0,0.0000,0,0.0000
